קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
2,1988,06/02/2018,אהרונסון 3,12260-10-1,דירה בבית קומות,5,שלישית,138,"2,815,000 ₪"
4,1970,14/01/2018,יחזקאל קויפמן 9,10798-58-1,דירה בבית קומות,6,"קרקע,ראשונה",162.5,"3,000,000 ₪"
3,1980,04/01/2018,פנחס רוזן 7,12259-90-7,דירה בבית קומות,5,ראשונה,112,"2,050,000 ₪"
2,1982,13/12/2017,יחזקאל קויפמן 16,12259-91-2,דירה בבית קומות,5,קרקע וראשונה,104.2,"2,350,000 ₪"
3,1980,11/12/2017,חיים לסקוב 24,10800-176-1,דירה בבית קומות,5,קרקע,115.01,"1,930,000 ₪"
0,0,07/12/2017,ללא כתובת,10800-131-1,קרקע למגורים,לא ידוע,לא ידוע,806,"1,200,000 ₪"
2,1999,07/12/2017,גולדה מאיר 11,10800-167-0,בניני ציבור,לא ידוע,שניה,1276,"1,050,000 ₪"
4,1995,07/12/2017,גולדה מאיר 2,12260-38-1,דירה בבית קומות,4,שישית,100,"1,820,000 ₪"
1,1991,04/12/2017,חיים לסקוב 7,12260-30-3,דירה בבית קומות,5,לא ידוע,130,"2,760,000 ₪"
2,1989,03/12/2017,יחזקאל קויפמן 41,12260-37-7,דירה בבית קומות,5,"ראשו,שניה,שליש,רביעי",148.5,"2,300,000 ₪"
5,1990,22/11/2017,חיים לסקוב 18,10800-179-3,דירה בבית קומות,6,קרקע ראשונה שניה *,228,"3,510,000 ₪"
3,1986,05/11/2017,יונה אנגל 4,12260-19-2,דירה בבית קומות,4,שניה,98,"640,000 ₪"
2,1984,05/11/2017,חיים לסקוב 40,10800-209-5,דירה בבית קומות,4,שניה,102.09,"750,000 ₪"
2,1979,31/10/2017,יחזקאל קויפמן 8,12259-85-5,דירה בבית קומות,5,קרקע וראשונה,127.48,"2,675,000 ₪"
2,1979,17/01/2013,יחזקאל קויפמן 8,12259-85-5,דירה בבית קומות,5,קרקע וראשונה,127.48,"1,600,000 ₪"
2,1979,10/03/2011,יחזקאל קויפמן 8,12259-85-5,דירה בבית קומות,5,קרקע וראשונה,127.48,"930,000 ₪"
1,1991,16/08/2017,חיים לסקוב 7,12260-30-2,דירה בבית קומות,5,לא ידוע,120,"2,700,000 ₪"
7,1980,08/08/2017,אבא חושי 54,12259-100-11,דירה בבית קומות,5,שישית,99.21,"1,620,000 ₪"
0,1994,26/07/2017,גולדה מאיר 17,10800-170-1,דירה בבית קומות,5,קרקע,126.15,"2,800,000 ₪"
0,1994,27/03/2014,גולדה מאיר 17,10800-170-1,דירה בבית קומות,5,קרקע,126.15,"2,700,000 ₪"
0,1994,07/09/2010,גולדה מאיר 17,10800-170-1,דירה בבית קומות,5,קרקע,126.15,"2,300,000 ₪"
0,1994,05/06/2008,גולדה מאיר 17,10800-170-1,דירה בבית קומות,5,קרקע,126.15,"1,310,000 ₪"
2,1989,22/06/2017,יחזקאל קויפמן 41,12260-37-1,דירה בבית קומות,4,קרקע,116.8,"2,430,000 ₪"
3,1970,24/05/2017,קויפמן יחזקאל 1,10798-54-6,דירה בבית קומות,4,שלישית,98.2,"1,549,000 ₪"
2,1990,17/05/2017,חיים לסקוב 25,10800-184-6,דירה בבית קומות,5,שניה שלישית,116.21,"1,836,000 ₪"
2,1990,28/05/2013,חיים לסקוב 25,10800-184-6,דירה בבית קומות,5,שניה שלישית,116.21,"1,660,000 ₪"
2,1990,19/11/1998,חיים לסקוב 25,10800-184-6,דירה בבית קומות,5,שניה שלישית,116.21,"1,125,000 ₪"
2,1995,12/05/2017,יחזקאל קויפמן 23,12259-84-2,דירה בבית קומות,5,קרקע וראשונה,123,"2,750,000 ₪"
2,1995,30/07/2007,יחזקאל קויפמן 23,12259-84-2,דירה בבית קומות,5,קרקע וראשונה,123,"1,220,000 ₪"
2,1986,23/04/2017,גולדה מאיר 25,10800-174-2,דירה בבית קומות,5,שני'+שליש+רביע+חמישי,162.3,"3,175,000 ₪"
2,1986,07/01/2008,גולדה מאיר 25,10800-174-2,דירה בבית קומות,5,שני'+שליש+רביע+חמישי,162.3,"1,565,000 ₪"
2,1986,15/05/2005,גולדה מאיר 25,10800-174-2,דירה בבית קומות,5,שני'+שליש+רביע+חמישי,162.3,"1,707,000 ₪"
4,1989,26/03/2017,יחזקאל קויפמן 26,12260-16-4,דירה בבית קומות,5,שניה,130,"2,800,000 ₪"
1,1988,23/03/2017,חיים לסקוב 16,10800-180-3,דירה בבית קומות,6,ראשונה ושניה,124.95,"2,549,000 ₪"
1,1988,16/03/1999,חיים לסקוב 16,10800-180-3,דירה בבית קומות,6,ראשונה ושניה,124.95,"1,695,000 ₪"
12,1990,14/03/2017,יעקב טהון 6,10800-192-1,חנות,לא ידוע,מרתף,110.7,"1,650,000 ₪"
12,1990,17/11/2010,יעקב טהון 6,10800-192-1,חנות,לא ידוע,מרתף,110.7,"756,000 ₪"
2,1980,14/03/2017,יחזקאל קויפמן 10,12259-82-5,דירה בבית קומות,6,"שניה,שלישית",144.1,"1,960,000 ₪"
3,1980,16/01/2017,פנחס רוזן 7,12259-90-6,דירה בבית קומות,4,שניה,100,"1,550,000 ₪"
2,1999,15/01/2017,גולדה מאיר 11,10800-167-8,דירת גג,5,"קומה 2, קומה 3",98.59,"2,388,000 ₪"
2,1999,27/08/2008,גולדה מאיר 11,10800-167-8,דירת גג,5,"קומה 2, קומה 3",98.59,"1,188,000 ₪"
2,1999,17/02/2004,גולדה מאיר 11,10800-167-8,דירת גג,5,"קומה 2, קומה 3",98.59,"1,238,000 ₪"
0,1990,01/01/2017,יונה אנגל 6,12260-20-3,דירה בבית קומות,4,ראשונה,100,"1,950,000 ₪"
3,1980,14/12/2016,פנחס רוזן 7,12259-90-5,דירה בבית קומות,5,שלישית,117,"1,470,000 ₪"
2,1980,06/12/2016,אהרונסון 9,12260-5-3,דירה בבית קומות,5,שניה,120,"864,000 ₪"
0,0,29/11/2016,ללא כתובת,12260-34-3,דירה בבית קומות,3,שניה,70,"1,170,000 ₪"
1,1995,26/10/2016,רחל כגן 10,12259-99-1,דירה בבית קומות,5,קרקע ראשונה שניה,121.3,"2,439,000 ₪"
1,1995,27/12/2007,רחל כגן 10,12259-99-1,דירה בבית קומות,5,קרקע ראשונה שניה,121.3,"1,290,000 ₪"
2,1979,18/10/2016,יחזקאל קויפמן 8,12259-85-6,דירה בבית קומות,3.5,שניה,104.76,"2,150,000 ₪"
2,1979,30/12/2013,יחזקאל קויפמן 8,12259-85-6,דירה בבית קומות,3.5,שניה,104.76,"1,200,000 ₪"
1,1990,05/10/2016,חנה רובינא 12,10800-154-3,דירה בבית קומות,5,שניה ושלישית,117.3,"1,825,000 ₪"
1,1990,10/02/2010,חנה רובינא 12,10800-154-3,דירה בבית קומות,5,שניה ושלישית,117.3,"1,200,000 ₪"
2,1980,06/09/2016,אהרונסון 9,12260-5-2,דירה בבית קומות,5,שלישית,104,"1,700,000 ₪"
3,1985,03/08/2016,אהרונסון 7,12260-7-1,דירה בבית קומות,5,לא ידוע,105,"1,850,000 ₪"
2,1984,30/06/2016,יונה אנגל 11,12260-24-1,דירה בבית קומות,6,ראשונה,130,"3,100,000 ₪"
2,1979,22/06/2016,יחזקאל קויפמן 8,12259-85-1,קוטג' דו משפחתי,6,קרקע וראשונה,180,"3,880,000 ₪"
2,1979,25/09/2008,יחזקאל קויפמן 8,12259-85-1,קוטג' דו משפחתי,6,קרקע וראשונה,180,"464,600 ₪"
2,1979,04/09/2008,יחזקאל קויפמן 8,12259-85-1,קוטג' דו משפחתי,6,קרקע וראשונה,180,"150,000 ₪"
2,1986,31/05/2016,חנה רובינא 10,10800-153-5,דירה בבית קומות,5,שלישית+ רביעית,129,"2,100,000 ₪"
2,1980,12/04/2016,אבא חושי 52,12259-98-1,דירה בבית קומות,5,קרקע+ראשונה,123.25,"2,174,000 ₪"
2,1980,20/03/2006,אבא חושי 52,12259-98-1,דירה בבית קומות,5,קרקע+ראשונה,123.25,"1,141,000 ₪"
0,0,29/02/2016,ללא כתובת,12260-31-3,דירה בבית קומות,3,שלישית,84,"1,800,000 ₪"
2,1984,17/02/2016,יעקב טהון 5,10800-198-3,דירה בבית קומות,4,ראשונה,100.5,"1,930,000 ₪"
2,1980,12/02/2016,חיים לסקוב 17,10800-163-1,דירה בבית קומות,5,קרקע וראשונה,141,"2,224,000 ₪"
12,1990,28/01/2016,יעקב טהון 6,10800-192-29,דירה בבית קומות,3,שמינית,82.47,"1,580,000 ₪"
12,1990,09/05/2010,יעקב טהון 6,10800-192-29,דירה בבית קומות,3,שמינית,82.47,"1,250,000 ₪"
12,1990,24/10/2007,יעקב טהון 6,10800-192-29,דירה בבית קומות,3,שמינית,82.47,"809,000 ₪"
2,1985,20/01/2016,גולדה מאיר 33,10800-193-3,דירה בבית קומות,5,ראש' שניה שליש רביעי,172.6,"4,500,000 ₪"
2,1985,26/02/2012,גולדה מאיר 33,10800-193-3,דירה בבית קומות,5,ראש' שניה שליש רביעי,172.6,"2,160,000 ₪"
2,1985,18/01/2016,חיים לסקוב 45,10800-206-5,דירה בבית קומות,5,ראשונה,130,"1,888,800 ₪"
2,1985,12/01/2016,יחזקאל קויפמן 28,12260-18-1,דירה בבית קומות,5,ראשונה,160,"3,000,000 ₪"
5,1990,09/12/2015,חיים לסקוב 18,10800-179-1,דירה בבית קומות,5,קרקע ראשונה ושניה,234.5,"3,450,000 ₪"
3,1980,07/12/2015,יחזקאל קויפמן 33,12260-6-5,דירה בבית קומות,4,שלישית,95.33,"1,580,000 ₪"
4,1970,23/11/2015,פנחס רוזן 9,12259-93-6,דירה בבית קומות,6,שלישית ורביעית,223.33,"3,800,000 ₪"
4,1970,11/01/2007,פנחס רוזן 9,12259-93-6,דירה בבית קומות,6,שלישית ורביעית,223.33,"1,822,000 ₪"
5,1975,16/11/2015,יחזקאל קויפמן 15,10798-61-4,דירה בבית קומות,5,רביעית,115.03,"819,000 ₪"
1,1980,02/11/2015,חיים לסקוב 4,12260-35-1,דירה בבית קומות,5,שלישית,132,"3,100,000 ₪"
2,1984,27/10/2015,יעקב טהון 5,10800-198-6,דירה בבית קומות,5,"ראשונה, שניה, שלישית",122.54,"2,100,000 ₪"
2,1984,30/10/2008,יעקב טהון 5,10800-198-6,דירה בבית קומות,5,"ראשונה, שניה, שלישית",122.54,"1,415,000 ₪"
9,1990,10/09/2015,חיים לסקוב 47,10800-207-5,דירה בבית קומות,5,ראשונה ושניה,114.36,"1,810,000 ₪"
4,1989,18/08/2015,יחזקאל קויפמן 26,12260-15-4,דירה בבית קומות,5,שלישית,100,"1,790,000 ₪"
12,1990,10/07/2015,יעקב טהון 6,10800-192-9,דירה בבית קומות,4,שניה,122.32,"2,175,000 ₪"
1,1970,02/07/2015,חנה רובינא 8,10800-157-2,דירה בבית קומות,4,לא ידוע,98,"2,000,000 ₪"
2,1992,28/06/2015,גולדה מאיר 6,12260-40-2,דירה בבית קומות,4,רביעית,120,"2,900,000 ₪"
4,1989,25/06/2015,יחזקאל קויפמן 26,12260-16-3,דירה בבית קומות,5,רביעית,125,"2,775,000 ₪"
3,1987,21/06/2015,יונה אנגל 9,12260-23-4,דירה בבית קומות,5,שניה ושלישית,151,"2,250,000 ₪"
12,1990,08/06/2015,גולדה מאיר 31,10800-192-3,דירה בבית קומות,5,ראשונה,124.72,"2,085,000 ₪"
12,1990,03/12/2014,גולדה מאיר 31,10800-192-3,דירה בבית קומות,5,ראשונה,124.72,"2,335,000 ₪"
4,1970,03/03/2015,פנחס רוזן 9,12259-93-3,דירה בבית קומות,4,שניה,107.42,"1,785,000 ₪"
0,1990,19/02/2015,יונה אנגל 6,12260-20-2,דירה בבית קומות,6,שניה,129,"2,050,000 ₪"
2,1987,29/01/2015,חנה רובינא 14,10800-156-1,דירה בבית קומות,5,"ראשונה , שניה",114.11,"2,270,000 ₪"
3,1994,18/12/2014,אבא חושי 46,12259-102-7,דירה בבית קומות,5,שלישית רביעית,124.05,"2,250,000 ₪"
3,1994,10/12/2009,אבא חושי 46,12259-102-7,דירה בבית קומות,5,שלישית רביעית,124.05,"1,750,000 ₪"
3,1994,23/03/2004,אבא חושי 46,12259-102-7,דירה בבית קומות,5,שלישית רביעית,124.05,"1,291,000 ₪"
2,1995,09/12/2014,אנדה עמיר 3,12260-28-4,דירה בבית קומות,5,ראשונה,125,"1,810,000 ₪"
2,1995,26/11/2014,יחזקאל קויפמן 23,12259-84-1,דירה בבית קומות,5.5,קרקע וראשונה,123,"2,150,000 ₪"
3,1980,11/11/2014,פנחס רוזן 7,12259-90-4,דירה בבית קומות,4,ראשונה,92,"1,670,000 ₪"
9,1990,22/10/2014,חיים לסקוב 47,10800-207-9,דירה בבית קומות,5,שלישית ורביעית,133.27,"1,765,000 ₪"
0,0,06/10/2014,ללא כתובת,12260-31-2,קוטג' דו משפחתי,6,ראשונה,220,"2,800,000 ₪"
1,1970,08/09/2014,חנה רובינא 8,10800-157-1,דירה בבית קומות,4,לא ידוע,100,"2,450,000 ₪"
2,1980,04/08/2014,יחזקאל קויפמן 10,12259-82-4,דירה בבית קומות,5,"שניה,שלישית",149,"1,975,000 ₪"
2,1980,11/01/2008,יחזקאל קויפמן 10,12259-82-4,דירה בבית קומות,5,"שניה,שלישית",149,"1,255,000 ₪"
3,1994,05/06/2014,אבא חושי 46,12259-102-1,דירה בבית קומות,3,ראשונה,59.92,"1,190,000 ₪"
3,1990,13/03/2014,יחזקאל קויפמן 21,12259-83-4,דירה בבית קומות,5,שניה שלישית ורביעית,130.27,"1,689,000 ₪"
3,1981,03/03/2014,קויפמן יחזקאל 27,12259-96-2,דירה בבית קומות,5,"קרקע,ראשנה,שניה",117,"1,745,000 ₪"
2,1992,27/02/2014,גולדה מאיר 6,12260-40-4,דירה בבית קומות,5,ראשונה,120,"2,350,000 ₪"
3,1990,25/02/2014,יחזקאל קויפמן 21,12259-83-5,דירה בבית קומות,5,שלישית רביעית חמישית,129.24,"1,750,000 ₪"
4,1989,20/02/2014,יחזקאל קויפמן 26,12260-15-3,דירה בבית קומות,5,ראשונה,150,"1,879,000 ₪"
3,1990,13/02/2014,חיים לסקוב 28,10800-188-1,דירה בבית קומות,5.5,קרקע וראשונה,107.18,"2,060,000 ₪"
3,1986,22/01/2014,יונה אנגל 4,12260-19-1,דירה בבית קומות,5,ראשונה,104,"1,565,000 ₪"
2,1995,02/12/2013,גולדה מאיר 9,10800-166-4,דירה בבית קומות,5,שלישית,131,"2,104,000 ₪"
3,1980,28/11/2013,פנחס רוזן 7,12259-90-9,דירה בבית קומות,5,ראשונה,120,"1,699,000 ₪"
4,1980,20/11/2013,יחזקאל קויפמן 20,12259-94-2,דירה בבית קומות,4.5,ראשונה,93.5,"1,400,000 ₪"
4,1996,12/11/2013,יחזקאל קויפמן 18,12259-92-4,דירה בבית קומות,5,שלישית,153,"2,600,000 ₪"
4,1996,27/02/2003,יחזקאל קויפמן 18,12259-92-4,דירה בבית קומות,5,שלישית,153,"1,613,000 ₪"
2,1984,01/09/2013,יחזקאל קויפמן 29,12260-2-2,דירה בבית קומות,4,שניה,120,"1,369,000 ₪"
2,1986,18/08/2013,גולדה מאיר 25,10800-174-3,דירה בבית קומות,7,שני'+שליש+רביע+חמישי,162.3,"2,500,000 ₪"
5,1993,14/08/2013,חיים לסקוב 3,12260-32-4,דירה בבית קומות,3,שלישית,62,"1,300,000 ₪"
1,1980,02/07/2013,חנה רובינא 4,10800-159-1,דירה בבית קומות,5,"קרקע, ראשונה",103,"1,760,000 ₪"
0,1991,18/06/2013,יונה אנגל 6,12260-20-1,דירה בבית קומות,5,ראשונה,119,"2,249,000 ₪"
0,0,11/06/2013,ללא כתובת,12260-34-2,דירה בבית קומות,6,ראשונה,129,"1,880,000 ₪"
5,1993,19/03/2013,חיים לסקוב 3,12260-32-3,דירה בבית קומות,3,רביעית,56,"870,000 ₪"
2,1995,07/03/2013,אנדה עמיר 3,12260-28-3,קוטג' טורי,5,שניה,120,"1,660,000 ₪"
2,1980,22/02/2013,פנחס רוזן 3,12259-86-5,דירה בבית קומות,4,"שניה,שלישית",109.4,"1,580,000 ₪"
2,1986,12/02/2013,פנחס רוזן 5,12259-89-2,דירה בבית קומות,4,קרקע וראשונה,94.36,"1,550,000 ₪"
2,1986,21/05/2004,פנחס רוזן 5,12259-89-2,דירה בבית קומות,4,קרקע וראשונה,94.36,"1,078,000 ₪"
9,1990,10/02/2013,חיים לסקוב 47,10800-207-6,דירה בבית קומות,5,ראשונה ושניה,116.42,"1,809,000 ₪"
1,2000,14/01/2013,חנה רובינא 6,10800-158-3,דירה בבית קומות,5,שניה שלישית,132.84,"2,299,000 ₪"
1,1991,27/12/2012,אנדה עמיר 2,12260-30-1,דירה בבית קומות,5.5,ראשונה,157,"3,000,000 ₪"
3,1930,13/12/2012,יחזקאל קויפמן 3,10798-55-6,דירה בבית קומות,4,שניה,82.3,"1,280,000 ₪"
2,1985,01/11/2012,חיים לסקוב 45,10800-206-3,דירה בבית קומות,1,ראשונה,לא ידוע,"1,500,000 ₪"
2,1985,01/11/2012,חיים לסקוב 45,10800-206-4,דירה בבית קומות,5,ראשונה,119,"1,355,000 ₪"
5,1970,27/09/2012,יחזקאל קויפמן 7,10798-57-7,דירה בבית קומות,3,חמישית,76.95,"1,339,000 ₪"
5,1970,18/05/2011,יחזקאל קויפמן 7,10798-57-7,דירה בבית קומות,3,חמישית,76.95,"1,250,000 ₪"
9,1990,19/09/2012,חיים לסקוב 47,10800-207-14,דירה בבית קומות,4,ראשונה,91.67,"1,300,000 ₪"
1,2002,12/09/2012,פנחס רוזן 19,12259-150-1,דירה בבית קומות,5,קרקע ראשונה שניה ושלישית,194.22,"4,500,000 ₪"
2,2002,09/09/2012,רוזן פנחס 13,12259-145-3,דירה בבית קומות,5,ראשונה,114,"2,350,000 ₪"
2,2002,08/11/2010,רוזן פנחס 13,12259-145-3,דירה בבית קומות,5,ראשונה,114,"1,920,000 ₪"
1,2001,16/08/2012,פנחס רוזן 15,12259-149-2,דירה בבית קומות,5,מרתף קרקע ראשונה,126.55,"2,450,000 ₪"
4,1970,01/08/2012,יחזקאל קויפמן 9,10798-58-3,דירה בבית קומות,4,שלישית,110.7,"1,800,000 ₪"
1,1988,28/05/2012,חיים לסקוב 16,10800-180-1,דירה בבית קומות,4,קרקע,124.35,"1,910,000 ₪"
1,1988,30/05/2010,חיים לסקוב 16,10800-180-1,דירה בבית קומות,4,קרקע,124.35,"1,310,000 ₪"
7,1980,10/05/2012,אבא חושי 54,12259-100-4,דירה בבית קומות,3,שניה,99.15,"1,250,000 ₪"
2,1998,04/05/2012,חיים לסקוב 10,10800-183-1,דירה בבית קומות,6,"קרקע,ראשונה,שניה",148.2,"2,600,000 ₪"
2,1990,20/02/2012,גולדה מאיר 8,12260-41-2,דירה בבית קומות,3,לא ידוע,93,"1,750,000 ₪"
3,1980,19/02/2012,פנחס רוזן 7,12259-90-3,דירה בבית קומות,4.5,לא ידוע,106,"1,460,000 ₪"
3,1993,15/12/2011,אבא חושי 60,12260-14-3,דירה בבית קומות,4,שלישית,95,"1,250,000 ₪"
1,1980,16/11/2011,יחזקאל קויפמן 13,10798-60-4,דירה בבית קומות,5.5,עמודים בקומה רביעית,124.51,"1,800,000 ₪"
7,1980,06/11/2011,אבא חושי 54,12259-100-7,דירה בבית קומות,5,רביעית,99.37,"1,400,000 ₪"
1,1995,06/10/2011,גולדה מאיר 54,10800-229-1,דירה בבית קומות,5,קרקע וראשונה,131.1,"2,640,000 ₪"
4,1980,25/07/2011,אהרונסון 12,12260-1-2,דירה בבית קומות,4,קרקע ראשונה שניה,120.3,"1,500,000 ₪"
1,1986,13/07/2011,יחזקאל קויפמן 37,12260-9-3,דירה בבית קומות,2,שלישית,50,"850,000 ₪"
2,1990,13/06/2011,חיים לסקוב 33,10800-199-11,דירה בבית קומות,5,רביעית,184,"2,000,000 ₪"
0,0,12/05/2011,ללא כתובת,12260-34-1,דירה בבית קומות,5,לא ידוע,210,"2,000,000 ₪"
3,1993,03/05/2011,אבא חושי 60,12260-14-2,דירה בבית קומות,3,שלישית,75,"730,000 ₪"
2,1984,14/04/2011,יעקב טהון 5,10800-198-2,דירה בבית קומות,5,ראשונה,101.1,"375,000 ₪"
1,1986,22/03/2011,יחזקאל קויפמן 35,12260-8-3,דירה בבית קומות,5,ראשונה,133,"1,900,000 ₪"
2,1985,27/12/2010,חיים לסקוב 45,10800-206-2,דירה בבית קומות,4.5,לא ידוע,120,"1,600,000 ₪"
2,1985,19/12/2010,יונה אנגל 3,12260-17-1,דירה בבית קומות,6,לא ידוע,130,"2,700,000 ₪"
2,1980,14/12/2010,יונה אנגל 10,12260-25-2,דירה בבית קומות,5,שניה,120,"1,580,000 ₪"
5,1993,05/12/2010,חיים לסקוב 3,12260-32-2,דירה בבית קומות,3,לא ידוע,60,"1,300,000 ₪"
1,1980,12/11/2010,חנה רובינא 4,10800-159-3,דירה בבית קומות,5,"ראשונה ,שניה,שלישית",108,"1,750,000 ₪"
2,1995,02/11/2010,חיים לסקוב 43,10800-205-4,דירה בבית קומות,6,שניה שלישית ורביעית,132.98,"1,500,000 ₪"
2,1995,16/08/2007,חיים לסקוב 43,10800-205-4,דירה בבית קומות,6,שניה שלישית ורביעית,132.98,"1,116,000 ₪"
5,1993,31/10/2010,חיים לסקוב 3,12260-32-1,דירה בבית קומות,3,שישית,85,"940,000 ₪"
0,1994,27/09/2010,גולדה מאיר 17,10800-170-3,דירה בבית קומות,1,קרקע+ראשונה+שניה,203.79,"2,225,000 ₪"
4,1995,05/07/2010,גולדה מאיר 2,12260-39-3,דירה בבית קומות,3,רביעית,65,"1,130,000 ₪"
2,1990,03/06/2010,חיים לסקוב 25,10800-184-4,דירה בבית קומות,5,ראשונה,104.22,"1,850,000 ₪"
2,1990,28/01/1999,חיים לסקוב 25,10800-184-4,דירה בבית קומות,5,ראשונה,104.22,"1,271,000 ₪"
4,1980,03/06/2010,אהרונסון 12,12260-1-1,דירה בבית קומות,3,ראשונה,69.14,"1,150,000 ₪"
4,1980,15/12/2003,אהרונסון 12,12260-1-1,דירה בבית קומות,3,ראשונה,69.14,"652,000 ₪"
2,1982,27/05/2010,יחזקאל קויפמן 16,12259-91-1,דירה בבית קומות,5,קרקע וראשונה,104.2,"1,720,000 ₪"
12,1990,26/05/2010,יעקב טהון 6,10800-192-7,דירה בבית קומות,5,קרקע,122.32,"1,775,000 ₪"
0,1988,08/05/2010,חיים לסקוב 34,10800-191-1,דירה בבית קומות,6,לא ידוע,157,"2,349,000 ₪"
3,1980,22/04/2010,חיים לסקוב 24,10800-176-3,דירה בבית קומות,4,ראשונה,90.45,"1,459,000 ₪"
3,1980,14/10/2007,חיים לסקוב 24,10800-176-3,דירה בבית קומות,4,ראשונה,90.45,"1,075,000 ₪"
3,1980,02/08/1999,חיים לסקוב 24,10800-176-3,דירה בבית קומות,4,ראשונה,90.45,"1,129,000 ₪"
2,1980,18/04/2010,אבא חושי 52,12259-98-5,דירה בבית קומות,5,שניה+שלישית,162.45,"1,300,000 ₪"
3,1993,26/03/2010,אבא חושי 60,12260-14-1,דירה בבית קומות,5,לא ידוע,150,"1,910,000 ₪"
9,1990,28/02/2010,חיים לסקוב 47,10800-207-13,דירה בבית קומות,4,ראשונה,96.32,"1,000,000 ₪"
2,1990,16/02/2010,חיים לסקוב 33,10800-199-8,דירה בבית קומות,5,שלישית,112.08,"1,200,000 ₪"
1,1986,09/12/2009,חיים לסקוב 9,10800-155-2,דירה בבית קומות,5,לא ידוע,124,"1,700,000 ₪"
3,1980,06/12/2009,חיים לסקוב 24,10800-176-2,דירה בבית קומות,4.5,קרקע,95.43,"1,385,000 ₪"
1,1990,29/11/2009,חנה רובינא 12,10800-154-4,דירה בבית קומות,5,שניה ושלישית,130.8,"1,150,000 ₪"
2,1986,20/11/2009,גולדה מאיר 3,12260-36-3,דירה בבית קומות,4.5,שלישית,130,"1,340,000 ₪"
4,2000,10/11/2009,אמה לזרוס 3,12259-142-4,דירה בבית קומות,5,רביעית,143.19,"1,999,000 ₪"
7,1980,05/11/2009,יחזקאל קויפמן 19,12259-81-9,דירה בבית קומות,5,חמישית,101.2,"1,080,000 ₪"
2,1990,26/10/2009,חיים לסקוב 33,10800-199-1,דירה בבית קומות,5,"קרקע,ראשו,שניה,שלישי",165.03,"1,675,000 ₪"
3,1986,27/09/2009,חיים לסקוב 32,10800-190-3,דירה בבית קומות,7,קרקע ראשונה*,238.35,"2,374,000 ₪"
3,1993,01/09/2009,אבא חושי 60,12260-14-4,דירה בבית קומות,4,שלישית,100,"150,000 ₪"
2,1985,12/08/2009,חיים לסקוב 45,10800-206-1,דירה בבית קומות,4.5,שלישית,134,"1,225,000 ₪"
4,1989,03/08/2009,יחזקאל קויפמן 26,12260-15-2,דירה בבית קומות,5.5,שניה,125,"1,300,000 ₪"
4,1995,26/07/2009,גולדה מאיר 2,12260-38-3,דירה בבית קומות,2,רביעית,47,"566,000 ₪"
1,1980,14/07/2009,חיים לסקוב 4,12260-35-2,דירה בבית קומות,6,לא ידוע,186,"1,875,000 ₪"
4,1989,07/06/2009,יחזקאל קויפמן 26,12260-15-1,דירה בבית קומות,4,ראשונה,100,"1,500,000 ₪"
9,1990,02/06/2009,חיים לסקוב 47,10800-207-2,דירה בבית קומות,5,ראשונה ושניה,116.42,"1,400,000 ₪"
7,1980,20/05/2009,אבא חושי 54,12259-100-13,דירה בבית קומות,5,שביעית,136.4,"1,620,000 ₪"
3,1994,06/05/2009,אבא חושי 46,12259-102-4,דירה בבית קומות,3,שניה,92.4,"1,050,000 ₪"
9,1990,12/03/2009,חיים לסקוב 47,10800-207-1,דירה בבית קומות,5,ראשונה ושניה,116.42,"1,265,000 ₪"
1,2004,18/02/2009,חיים לסקוב 41,10800-204-4,דירה בבית קומות,3,שניה,84,"860,000 ₪"
1,1990,11/02/2009,חנה רובינא 12,10800-154-1,דירה בבית קומות,5,מרתף ו-קרקע ו-ראשונה,148.8,"1,555,000 ₪"
1,1986,10/02/2009,חיים לסקוב 31,10800-187-1,דירה בבית קומות,5,ראשונה,125,"1,100,000 ₪"
9,1990,08/01/2009,חיים לסקוב 47,10800-207-25,דירה בבית קומות,5,שביעית ושמינית,111.62,"1,035,000 ₪"
2,1982,25/12/2008,אהרונסון 6,12260-13-2,דירה בבית קומות,5,שלישית,151,"950,000 ₪"
2,1980,22/10/2008,אבא חושי 52,12259-98-2,דירה בבית קומות,4.5,קרקע+ראשונה,134.5,"930,000 ₪"
2,1979,25/09/2008,יחזקאל קויפמן 8,12259-85-2,דירה בבית קומות,4.5,מרתף קרקע וראשונה,121.9,"1,080,000 ₪"
0,1990,23/09/2008,אנדה עמיר 1,12260-27-5,דירה בבית קומות,5,לא ידוע,170,"1,680,000 ₪"
2,1989,16/09/2008,יחזקאל קויפמן 41,12260-37-3,דירה בבית קומות,5,ראשונה,133,"1,570,000 ₪"
3,1992,01/08/2008,רובינא חנה 2,10800-160-0,חנות,לא ידוע,לא ידוע,2207,"100,000 ₪"
2,1990,31/07/2008,גולדה מאיר 8,12260-41-5,דירה בבית קומות,5,ראשונה,104,"1,415,000 ₪"
1,1980,31/07/2008,יחזקאל קויפמן 13,10798-60-2,דירה בבית קומות,5,עמודים בקומה שניה,128.4,"1,470,000 ₪"
1,2004,10/07/2008,חיים לסקוב 41,10800-204-2,דירה בבית קומות,5,לא ידוע,120,"1,220,000 ₪"
4,1989,04/07/2008,יחזקאל קויפמן 26,12260-16-2,דירה בבית קומות,5,לא ידוע,130,"1,700,000 ₪"
