קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
8,1980,20/09/2004,גוטל לוין 18,11193-205-22,דירה בבית קומות,4,שישית,94.64,"604,000 ₪"
8,1980,02/09/2004,גוטל לוין 10,11193-209-13,דירה בבית קומות,3,רביעית,58.5,"541,000 ₪"
8,1980,23/12/1999,גוטל לוין 10,11193-209-13,דירה בבית קומות,3,רביעית,58.5,"508,000 ₪"
6,1980,11/08/2004,לוין גוטל 38,11193-250-37,דירה בבית קומות,3,שניה,64.4,"544,000 ₪"
11,1995,06/08/2004,גוטל לוין 28,11193-222-76,דירה בבית קומות,4,תשיעית,106.1,"965,000 ₪"
1,1981,24/06/2004,גוטל לוין 48,11193-247-7,משרד,לא ידוע,ראשונה,28.41,"130,000 ₪"
5,1980,13/06/2004,גוטל לוין 8,11193-210-7,דירה בבית קומות,4,שניה,79,"561,000 ₪"
7,1980,08/06/2004,לוין גוטל 32,11193-227-3,דירה בבית קומות,4,קרקע,77.6,"564,000 ₪"
7,1980,23/04/2004,גוטל לוין 44,11193-248-8,דירה בבית קומות,4,שניה,70.3,"568,000 ₪"
7,1980,11/03/2004,גוטל לוין 40,11193-249-0,לא ידוע,3,שישית,75,"558,000 ₪"
8,1981,02/03/2004,גוטל לוין 14,11193-207-28,לא ידוע,4,שמינית,87,"628,000 ₪"
14,2000,10/02/2004,גוטל לוין 11,11193-231-26,דירה בבית קומות,2,שישית,56,"510,000 ₪"
15,2000,14/12/2003,גוטל לוין 5,11193-231-0,לא ידוע,4,ראשונה,85,"812,000 ₪"
8,1980,01/12/2003,גוטל לוין 10,11193-209-9,דירה בבית קומות,4,שלישית,79,"563,000 ₪"
8,1980,30/11/2003,גוטל לוין 18,11193-205-9,דירה בבית קומות,3.5,שלישית,94.65,"550,000 ₪"
8,1981,10/11/2003,גוטל לוין 16,11193-206-20,דירה בבית קומות,4,שישית,87,"639,000 ₪"
7,1980,05/11/2003,גוטל לוין 44,11193-248-46,דירה בבית קומות,3,חמישית,61.8,"492,000 ₪"
8,1980,21/09/2003,גוטל לוין 12,11193-208-14,דירה בבית קומות,4,רביעית,79,"591,000 ₪"
7,1980,14/09/2003,לוין גוטל 34,11193-227-42,לא ידוע,4,רביעית,84.1,"686,000 ₪"
5,1980,26/08/2003,גוטל לוין 8,11193-210-16,דירה בבית קומות,4,רביעית,79,"581,000 ₪"
7,1980,19/08/2003,גוטל לוין 42,11193-249-12,דירה בבית קומות,4,שלישית,70.3,"545,000 ₪"
8,1980,08/07/2003,גוטל לוין 20,11193-204-0,לא ידוע,4,חמישית,92,"561,000 ₪"
8,1980,22/05/2003,גוטל לוין 12,11193-208-0,לא ידוע,4,שמינית,85,"591,000 ₪"
8,1981,20/05/2003,גוטל לוין 16,11193-206-17,דירה בבית קומות,4,חמישית,79,"616,000 ₪"
8,1981,02/05/2003,גוטל לוין 16,11193-206-0,לא ידוע,4,לא ידוע,100,"721,000 ₪"
14,2000,05/10/2002,גוטל לוין 11,11193-231-170,לא ידוע,לא ידוע,חמישית,56,"641,000 ₪"
6,1987,02/08/2002,קדיש לוז 7,11193-240-0,לא ידוע,4,לא ידוע,75,"471,000 ₪"
6,1987,28/09/1998,קדיש לוז 7,11193-240-0,לא ידוע,4,לא ידוע,75,"549,000 ₪"
5,1985,17/06/2002,קדיש לוז 1,11193-244-10,לא ידוע,3,שניה,65.2,"642,000 ₪"
5,1985,27/10/1998,קדיש לוז 1,11193-244-10,לא ידוע,3,שניה,65.2,"628,000 ₪"
6,1988,12/12/2001,קדיש לוז 9,11193-239-15,לא ידוע,4,חמישית,84.8,"739,000 ₪"
7,1980,09/12/2001,גוטל לוין 42,11193-249-31,לא ידוע,4,ראשונה,72.4,"422,000 ₪"
8,1981,14/11/2001,גוטל לוין 14,11193-207-2,לא ידוע,4,ראשונה,87,"550,000 ₪"
15,2000,30/09/2001,גוטל לוין 5,11193-231-53,לא ידוע,5,אחד עשרה+שתים עשרה,139.2,"1,331,000 ₪"
7,1980,21/09/2001,גוטל לוין 44,11193-248-33,לא ידוע,3,שניה,61.8,"523,000 ₪"
6,1987,08/05/2001,קדיש לוז 7,11193-240-27,לא ידוע,4,שביעית,90,"538,000 ₪"
6,1987,08/05/2001,קדיש לוז 7,11193-240-8,לא ידוע,4,שלישית,88,"787,000 ₪"
6,1987,16/03/2001,קדיש לוז 7,11193-240-28,לא ידוע,3,שישית,62,"576,000 ₪"
5,1980,29/01/2001,קדיש לוז 5,11193-242-5,לא ידוע,3,ראשונה,55.1,"580,000 ₪"
6,1987,04/01/2001,קדיש לוז 7,11193-240-3,לא ידוע,4,ראשונה,84.8,"666,000 ₪"
15,2000,28/11/2000,גוטל לוין 5,11193-231-52,לא ידוע,5,אחד עשרה+שתים עשרה,116.1,"1,208,000 ₪"
14,2000,04/08/2000,גוטל לוין 11,11193-231-202,לא ידוע,5,אחת עשרה+שתים עשרה,138.3,"1,391,000 ₪"
15,2000,03/08/2000,גוטל לוין 5,11193-231-174,לא ידוע,3,חמישית,83.9,"798,000 ₪"
8,1980,12/03/2000,גוטל לוין 18,11193-205-11,לא ידוע,4,רביעית,92.35,"665,000 ₪"
6,1987,17/01/2000,קדיש לוז 7,11193-240-29,לא ידוע,3,שלישית,80,"567,000 ₪"
14,2000,31/12/1999,גוטל לוין 11,11193-231-45,לא ידוע,לא ידוע,תשיעית,86,"3,389,000 ₪"
6,1988,18/12/1999,קדיש לוז 9,11193-239-18,לא ידוע,4,שישית,99,"971,000 ₪"
7,1980,29/10/1999,גוטל לוין 44,11193-248-36,לא ידוע,3,שניה,58.8,"595,000 ₪"
8,1980,26/10/1999,גוטל לוין 18,11193-205-30,לא ידוע,4,שמינית,95.42,"653,000 ₪"
5,1985,19/10/1999,קדיש לוז 1,11193-244-3,לא ידוע,3,ראשונה,65.2,"629,000 ₪"
5,1985,14/06/1999,קדיש לוז 1,11193-244-20,לא ידוע,3,חמישית,65.2,"552,000 ₪"
