קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,2007,21/09/2008,דוכיפת 8,11193-294-3,דירה בבית קומות,4,ראשונה,91.2,"910,000 ₪"
4,2007,19/09/2005,דוכיפת 8,11193-294-3,דירה בבית קומות,4,ראשונה,91.2,"454,000 ₪"
5,2002,22/02/2016,צופית 13,11193-261-6,דירה בבית קומות,6,רביעית וקומת גג,160.37,"1,900,000 ₪"
5,2002,04/01/2012,צופית 13,11193-261-6,דירה בבית קומות,6,רביעית וקומת גג,160.37,"1,550,000 ₪"
3,2002,20/01/2016,דוכיפת 14,11193-297-1,דירה בבית קומות,5,קרקע,93.78,"2,040,000 ₪"
4,2010,18/11/2015,בת חן 28,11193-272-3,דירה בבית קומות,4,ראשונה,91.2,"1,980,000 ₪"
4,2010,10/08/2011,בת חן 28,11193-272-3,דירה בבית קומות,4,ראשונה,91.2,"1,790,000 ₪"
5,2014,23/08/2015,בת חן 7,11193-337-13,דירה בבית קומות,5,שניה,123.6,"2,080,000 ₪"
1,2002,28/07/2015,צופית 6,11193-306-2,דירה בבית קומות,5,שלישית,120,"2,100,000 ₪"
5,2014,09/07/2015,בת חן 7,11193-337-30,חנות,לא ידוע,קרקע,33.3,"475,000 ₪"
1,2000,18/06/2015,חוחית 3,11193-330-2,דירה בבית קומות,5,מרתף קרקע וראשונה,126.3,"2,150,000 ₪"
1,2000,24/07/2001,חוחית 3,11193-330-2,דירה בבית קומות,5,מרתף קרקע וראשונה,126.3,"1,089,000 ₪"
1,2000,05/06/2015,חוחית 8,11193-319-1,דירה בבית קומות,5,רביעית,112,"1,599,000 ₪"
5,2014,01/05/2015,בת חן 7,11193-337-3,דירה בבית קומות,5,שניה,121.3,"2,070,000 ₪"
5,2014,21/04/2015,בת חן 7,11193-337-11,דירה בבית קומות,5,ראשונה,123.8,"2,220,000 ₪"
4,2001,09/04/2015,בת חן 26,11193-271-8,דירה בבית קומות,5,"רביעית, חמישית",125.45,"2,075,000 ₪"
3,2000,10/03/2015,דוכיפת 13,11193-344-11,דירה בבית קומות,4,ראשונה,92.55,"1,750,000 ₪"
3,2000,02/02/2015,צופית 7,11193-264-5,דירה בבית קומות,4,ראשונה,80,"1,648,000 ₪"
5,2014,06/01/2015,בת חן 7,11193-337-10,דירה בבית קומות,5,חמישית,126.6,"2,410,000 ₪"
3,1999,05/01/2015,בת חן 17,11193-316-7,דירה בבית קומות,5,רביעית וחמישית,108.91,"1,889,000 ₪"
3,2000,18/12/2014,בת חן 58,11193-290-8,דירה בבית קומות,4,"רביעית, חמישית",129.73,"1,674,000 ₪"
3,2000,17/06/2004,בת חן 58,11193-290-8,דירה בבית קומות,4,"רביעית, חמישית",129.73,"1,136,000 ₪"
5,2014,16/12/2014,בת חן 7,11193-337-14,דירה בבית קומות,5,שניה,124.7,"2,060,000 ₪"
5,2014,11/11/2014,בת חן 7,11193-337-19,דירה בבית קומות,5,חמישית,129.6,"2,400,000 ₪"
5,2014,05/10/2014,בת חן 7,11193-337-35,חנות,לא ידוע,קרקע,23.3,"474,000 ₪"
1,2000,30/09/2014,בת חן 14,11193-309-6,דירה בבית קומות,4,קרקע ראשונה שניה,109.35,"1,800,000 ₪"
1,2000,31/08/2008,בת חן 14,11193-309-6,דירה בבית קומות,4,קרקע ראשונה שניה,109.35,"1,100,000 ₪"
5,2014,28/09/2014,בת חן 7,11193-337-26,חנות,לא ידוע,קרקע,111.2,"1,056,000 ₪"
5,2014,23/09/2014,בת חן 7,11193-337-17,דירה בבית קומות,5,רביעית,124.1,"2,129,000 ₪"
3,2000,23/09/2014,צופית 7,11193-264-4,דירה בבית קומות,5.5,שלישית,149,"2,350,000 ₪"
3,2000,20/08/2014,בת חן 4,11193-300-2,דירת גג,5,רביעית,114,"1,800,000 ₪"
3,2011,07/08/2014,דוכיפת 7,11193-341-6,דירה בבית קומות,4.5,שניה,95.4,"1,650,000 ₪"
3,2011,30/07/2014,דוכיפת 7,11193-341-0,דירת גג,5,רביעית,998,"738,000 ₪"
1,2000,23/06/2014,בת חן 14,11193-309-2,דירה בבית קומות,5.5,קרקע ראשונה שניה,106.5,"600,000 ₪"
1,2000,06/07/2009,בת חן 14,11193-309-2,דירה בבית קומות,5.5,קרקע ראשונה שניה,106.5,"1,100,000 ₪"
3,2013,04/05/2014,בת חן 36,11193-276-5,דירה בבית קומות,5,רביעית,100,"2,000,000 ₪"
3,2013,04/10/2012,בת חן 36,11193-276-5,דירה בבית קומות,5,רביעית,100,"1,950,000 ₪"
5,2014,11/04/2014,בת חן 7,11193-337-9,דירה בבית קומות,5,חמישית,127.1,"2,375,000 ₪"
3,2001,06/04/2014,בת חן 20,11193-268-1,דירה בבית קומות,4,שלישית,120,"1,505,000 ₪"
4,2001,23/03/2014,בת חן 48,11193-284-5,דירה בבית קומות,2,שלישית,49.23,"1,020,000 ₪"
4,2001,25/03/2008,בת חן 48,11193-284-5,דירה בבית קומות,2,שלישית,49.23,"555,000 ₪"
4,2001,01/08/2002,בת חן 48,11193-284-5,דירה בבית קומות,2,שלישית,49.23,"570,000 ₪"
4,1984,13/02/2014,צופית 9,11193-263-8,דירה בבית קומות,5,חמישית,122,"1,870,000 ₪"
5,2000,05/02/2014,בת חן 56,11193-288-7,דירה בבית קומות,4.5,רביעית וחמישית,129,"2,200,000 ₪"
5,2014,03/02/2014,בת חן 7,11193-337-15,חנות,5,שלישית,123.8,"435,000 ₪"
5,2014,20/12/2013,בת חן 7,11193-337-15,חנות,5,שלישית,123.8,"2,070,000 ₪"
5,2014,28/01/2014,בת חן 7,11193-337-12,דירה בבית קומות,5,ראשונה,124.7,"2,489,000 ₪"
5,2014,03/01/2014,בת חן 7,11193-337-18,דירה בבית קומות,5,רביעית,124.6,"2,120,000 ₪"
5,2014,01/01/2014,בת חן 7,11193-337-27,חנות,לא ידוע,קרקע,85.6,"1,080,000 ₪"
5,2014,01/01/2014,בת חן 7,11193-337-23,חנות,לא ידוע,קרקע,28.2,"415,000 ₪"
4,1997,31/12/2013,בת חן 6,11193-302-6,דירה בבית קומות,3,שלישית,64.1,"1,268,000 ₪"
6,2001,08/11/2013,צופית 22,11193-258-14,דירה בבית קומות,4,קומה 4,87.2,"1,360,000 ₪"
4,2000,27/10/2013,בת חן 24,11193-270-2,דירה בבית קומות,5,לא ידוע,99,"2,080,000 ₪"
1,1999,30/07/2013,צופית 4,11193-308-2,דירה בבית קומות,5,מרתף קרקע וראשונה,121.3,"1,900,000 ₪"
1,1999,28/12/2000,צופית 4,11193-308-2,דירה בבית קומות,5,מרתף קרקע וראשונה,121.3,"1,053,000 ₪"
6,2008,07/07/2013,בת חן 64,11193-342-3,דירה בבית קומות,4,קומה 0,80,"1,345,000 ₪"
3,2004,26/06/2013,בת חן 34,11193-275-5,דירה בבית קומות,4,שניה,112.71,"1,899,000 ₪"
3,2004,09/09/2004,בת חן 34,11193-275-5,דירה בבית קומות,4,שניה,112.71,"1,384,000 ₪"
0,1984,25/06/2013,בת חן 1,11193-256-1,בניני ציבור,לא ידוע,לא ידוע,1724,"8,119,000 ₪"
6,2008,25/06/2013,בת חן 64,11193-342-2,דירה בבית קומות,5,קומה 0,110.57,"1,949,000 ₪"
6,2008,06/07/2006,בת חן 64,11193-342-2,דירה בבית קומות,5,קומה 0,110.57,"1,100,000 ₪"
3,2013,30/05/2013,בת חן 36,11193-276-6,דירה בבית קומות,5,רביעית חמישית ושישית,129.8,"2,030,000 ₪"
3,2013,05/07/2012,בת חן 36,11193-276-6,דירה בבית קומות,5,רביעית חמישית ושישית,129.8,"1,900,000 ₪"
3,2001,28/05/2013,צופית 12,11193-299-2,דירה בבית קומות,4,ראשונה,102.21,"1,614,000 ₪"
4,2002,01/05/2013,בת חן 38,11193-277-4,דירה בבית קומות,4,שניה,86.6,"1,640,000 ₪"
4,2002,11/04/2002,בת חן 38,11193-277-4,דירה בבית קומות,4,שניה,86.6,"1,041,000 ₪"
4,2003,15/02/2013,בת חן 21,11193-321-1,דירה בבית קומות,4,ראשונה,117.82,"1,819,000 ₪"
1,2000,11/02/2013,בת חן 14,11193-309-1,דירה בבית קומות,4.5,קרקע ראשונה שניה,109.95,"1,490,000 ₪"
3,2000,27/01/2013,בת חן 58,11193-290-3,דירה בבית קומות,4,שניה,91.6,"1,400,000 ₪"
5,2013,24/01/2013,בת חן 30,11193-273-4,דירה בבית קומות,5,שלישית,106.4,"1,959,000 ₪"
3,2003,14/01/2013,חוחית 12,11193-324-3,דירה בבית קומות,4,ראשונה,83.01,"1,590,000 ₪"
3,2003,11/09/2007,חוחית 12,11193-324-3,דירה בבית קומות,4,ראשונה,83.01,"976,000 ₪"
3,2002,17/12/2012,דוכיפת 2,11193-291-6,דירה בבית קומות,4,שניה,80.1,"1,559,000 ₪"
3,2000,24/10/2012,צופית 7,11193-264-3,דירה בבית קומות,4,לא ידוע,84,"1,390,000 ₪"
3,1998,16/10/2012,בת חן 35,11193-332-8,דירה בבית קומות,5,שלישית,139.1,"1,899,000 ₪"
3,2013,05/10/2012,בת חן 36,11193-276-1,דירה בבית קומות,5,לא ידוע,104,"1,950,000 ₪"
3,2013,29/02/2012,בת חן 36,11193-276-1,דירה בבית קומות,5,לא ידוע,104,"1,920,000 ₪"
4,2010,11/09/2012,בת חן 28,11193-272-7,דירה בבית קומות,5,רביעית חמישית,164.5,"2,277,000 ₪"
3,2011,21/08/2012,דוכיפת 7,11193-341-3,דירה בבית קומות,5,ראשונה,100.08,"1,650,000 ₪"
3,2013,04/07/2012,בת חן 36,11193-276-3,דירה,5,לא ידוע,120,"1,900,000 ₪"
2,2000,30/05/2012,בת חן 13,11193-312-1,דירה בבית קומות,5,ראשונה,150,"1,810,000 ₪"
5,2002,28/05/2012,צופית 13,11193-261-3,דירה בבית קומות,5,שניה,100.21,"1,550,000 ₪"
5,2002,10/11/2011,צופית 13,11193-261-3,דירה בבית קומות,5,שניה,100.21,"1,385,000 ₪"
6,2001,24/05/2012,צופית 22,11193-258-3,דירה בבית קומות,4,קומה 1,72.3,"1,235,000 ₪"
6,2008,08/05/2012,בת חן 64,11193-342-6,דירה בבית קומות,4,"קומה 2, קומה 3",109.53,"1,300,000 ₪"
4,2009,01/05/2012,בת חן 32,11193-274-4,דירה בבית קומות,5,שלישית,118.36,"2,180,000 ₪"
4,2010,22/04/2012,בת חן 28,11193-272-5,דירה בבית קומות,4,שניה,102.2,"1,700,000 ₪"
3,2002,29/03/2012,דוכיפת 2,11193-291-3,דירה בבית קומות,4,ראשונה,85.08,"1,590,000 ₪"
3,2005,23/03/2012,חוחית 1,11193-331-1,דירה בבית קומות,4,קרקע,110.1,"1,237,000 ₪"
3,2002,15/03/2012,צופית 11,11193-262-5,דירה בבית קומות,3,שלישית,64.65,"1,100,000 ₪"
2,2004,21/12/2011,חוחית 5,11193-329-4,דירה בבית קומות,4,שניה,83,"1,480,000 ₪"
2,2004,12/08/2004,חוחית 5,11193-329-4,דירה בבית קומות,4,שניה,83,"956,000 ₪"
3,2000,22/11/2011,דוכיפת 11,11193-344-18,דירה בבית קומות,4,קרקע,94.7,"1,700,000 ₪"
4,2000,31/10/2011,צופית 2,11193-310-6,דירה בבית קומות,3,שלישית,76.32,"1,150,000 ₪"
3,2000,27/10/2011,צופית 7,11193-264-6,דירה בבית קומות,3,ראשונה,76,"1,200,000 ₪"
2,1999,24/10/2011,בת חן 54,11193-287-3,דירה בבית קומות,4,שניה,100,"1,540,000 ₪"
4,2005,16/09/2011,חוחית 6,11193-317-7,דירה בבית קומות,4,קרקע שלישית ורביעית,117.97,"1,877,000 ₪"
4,2005,10/07/2006,חוחית 6,11193-317-7,דירה בבית קומות,4,קרקע שלישית ורביעית,117.97,"1,308,000 ₪"
4,2000,08/09/2011,צופית 2,11193-310-7,דירה בבית קומות,4,רביעית וחמישית,124.63,"1,340,000 ₪"
3,2011,11/08/2011,דוכיפת 7,11193-341-2,דירה בבית קומות,4,קרקע,97.03,"1,887,000 ₪"
2,2000,04/08/2011,דוכיפת 4,11193-292-4,דירה בבית קומות,5,שניה,105.6,"1,800,000 ₪"
2,2000,02/08/2005,דוכיפת 4,11193-292-4,דירה בבית קומות,5,שניה,105.6,"1,148,000 ₪"
2,2000,12/10/2003,דוכיפת 4,11193-292-4,דירה בבית קומות,5,שניה,105.6,"1,077,000 ₪"
4,2001,31/07/2011,בת חן 26,11193-271-4,דירה בבית קומות,4.5,ראשונה,109.53,"1,610,000 ₪"
4,2001,29/10/2001,בת חן 26,11193-271-4,דירה בבית קומות,4.5,ראשונה,109.53,"1,151,000 ₪"
4,2010,27/07/2011,בת חן 28,11193-272-1,דירה בבית קומות,5,קרקע,101.67,"2,050,000 ₪"
3,2004,24/06/2011,צופית 3,11193-266-6,דירה בבית קומות,4,שלישית,92.74,"1,720,000 ₪"
3,2004,23/04/2006,צופית 3,11193-266-6,דירה בבית קומות,4,שלישית,92.74,"1,149,000 ₪"
3,2005,09/06/2011,בת חן 50,11193-285-2,דירה בבית קומות,5,קרקע ראשונה,122.3,"1,925,000 ₪"
3,2005,24/05/2011,חוחית 1,11193-331-8,דירה בבית קומות,4,"שלישית, רביעית",106.17,"1,100,000 ₪"
3,1999,10/05/2011,בת חן 15,11193-314-2,דירה בבית קומות,4,קרקע,99.14,"1,600,000 ₪"
3,1999,25/09/2005,בת חן 15,11193-314-2,דירה בבית קומות,4,קרקע,99.14,"1,132,000 ₪"
3,1999,23/11/2000,בת חן 15,11193-314-2,דירה בבית קומות,4,קרקע,99.14,"1,013,000 ₪"
3,2000,17/03/2011,דוכיפת 12,11193-296-7,דירה בבית קומות,6,שלישית ורביעית,126.09,"1,670,000 ₪"
4,2001,07/02/2011,בת חן 26,11193-271-3,דירה בבית קומות,4,ראשונה,115,"1,550,000 ₪"
3,2000,30/01/2011,דוכיפת 11,11193-344-17,דירה בבית קומות,4,קרקע,94.7,"1,775,000 ₪"
3,2000,25/10/1999,דוכיפת 11,11193-344-17,דירה בבית קומות,4,קרקע,94.7,"1,190,000 ₪"
3,2005,28/01/2011,חוחית 1,11193-331-7,דירה בבית קומות,4,"שלישית, רביעית",92.72,"1,225,000 ₪"
4,2005,28/10/2010,חוחית 6,11193-317-4,דירה בבית קומות,4,קרקע שניה,93.61,"1,520,000 ₪"
3,2008,17/08/2010,בת חן 52,11193-286-6,דירה בבית קומות,4,שלישית,68.02,"1,080,000 ₪"
6,2001,15/08/2010,צופית 22,11193-258-16,דירה בבית קומות,4,קומה 4,72.2,"1,280,000 ₪"
6,2001,04/05/2009,צופית 22,11193-258-16,דירה בבית קומות,4,קומה 4,72.2,"887,000 ₪"
6,2001,09/03/2009,צופית 22,11193-258-16,דירה בבית קומות,4,קומה 4,72.2,"729,000 ₪"
6,2001,18/01/2002,צופית 22,11193-258-16,דירה בבית קומות,4,קומה 4,72.2,"686,000 ₪"
3,2000,26/07/2010,צופית 7,11193-264-7,דירה בבית קומות,3,שניה,63,"930,000 ₪"
4,2000,29/06/2010,דוכיפת 5,11193-340-10,דירה בבית קומות,5,רביעית וחמישית,115.75,"1,500,000 ₪"
4,2009,02/06/2010,בת חן 32,11193-274-5,דירה בבית קומות,5.5,שלישית רביעית חמישית,150.7,"2,000,000 ₪"
4,2009,01/06/2010,בת חן 32,11193-274-2,דירה בבית קומות,5,ראשונה,123.98,"1,860,000 ₪"
4,2009,11/05/2010,בת חן 32,11193-274-3,דירה בבית קומות,5,שניה,121.93,"1,950,000 ₪"
2,2000,02/05/2010,בת חן 13,11193-312-4,דירה בבית קומות,6,ראשונה,110,"1,350,000 ₪"
3,2011,18/04/2010,דוכיפת 7,11193-341-5,דירה בבית קומות,4,שניה,93.1,"1,420,000 ₪"
2,2000,15/12/2009,דוכיפת 4,11193-292-7,דירה בבית קומות,4,שלישית ורביעית,105.7,"1,380,000 ₪"
3,2000,12/11/2009,דוכיפת 11,11193-344-24,דירת גג,5,שלישית ורביעית,117.7,"1,400,000 ₪"
3,2000,01/01/2002,דוכיפת 11,11193-344-24,דירת גג,5,שלישית ורביעית,117.7,"1,250,000 ₪"
3,2003,05/11/2009,חוחית 12,11193-324-5,דירה בבית קומות,4,שניה,109.47,"1,500,000 ₪"
3,2003,26/06/2001,חוחית 12,11193-324-5,דירה בבית קומות,4,שניה,109.47,"997,000 ₪"
4,2002,28/10/2009,בת חן 38,11193-277-7,דירה בבית קומות,4,רביעית,106.64,"1,460,000 ₪"
4,2000,11/10/2009,צופית 2,11193-310-3,דירה בבית קומות,4,שניה,74.75,"1,050,000 ₪"
4,2000,23/11/2000,צופית 2,11193-310-3,דירה בבית קומות,4,שניה,74.75,"856,000 ₪"
6,2001,03/09/2009,צופית 22,11193-258-6,דירה בבית קומות,4,קומה 2,87.2,"850,000 ₪"
6,2001,05/02/2004,צופית 22,11193-258-6,דירה בבית קומות,4,קומה 2,87.2,"735,000 ₪"
4,2000,19/08/2009,צופית 2,11193-310-5,דירה בבית קומות,3.5,שלישית,74.33,"1,024,000 ₪"
2,1999,20/07/2009,בת חן 25,11193-325-4,דירה בבית קומות,4,ראשונה,86.93,"1,200,000 ₪"
3,2011,04/06/2009,דוכיפת 7,11193-341-4,דירה בבית קומות,5,ראשונה,100.89,"1,360,000 ₪"
3,2001,16/05/2009,בת חן 20,11193-268-5,דירה בבית קומות,4,שניה,100,"1,075,000 ₪"
3,2005,13/05/2009,חוחית 1,11193-331-2,דירה בבית קומות,2,קרקע,40,"650,000 ₪"
6,2001,10/05/2009,צופית 22,11193-258-2,דירה בבית קומות,4,קומה 1,87.2,"880,000 ₪"
6,2001,18/02/2009,צופית 22,11193-258-2,דירה בבית קומות,4,קומה 1,87.2,"685,000 ₪"
4,2000,16/04/2009,דוכיפת 5,11193-340-1,דירה בבית קומות,4,קרקע,81.29,"1,150,000 ₪"
4,2000,21/02/2005,דוכיפת 5,11193-340-1,דירה בבית קומות,4,קרקע,81.29,"995,000 ₪"
1,2000,29/03/2009,חוחית 3,11193-330-6,דירה בבית קומות,6.5,שניה ושלישית,127.68,"1,850,000 ₪"
1,2000,01/05/2002,חוחית 3,11193-330-6,דירה בבית קומות,6.5,שניה ושלישית,127.68,"1,756,000 ₪"
6,2001,05/03/2009,צופית 22,11193-258-10,דירה בבית קומות,4,קומה 3,87.2,"820,000 ₪"
2,2004,05/02/2009,חוחית 5,11193-329-5,דירה בבית קומות,5,שלישית + רביעית,134.3,"1,300,000 ₪"
3,2000,25/12/2008,בת חן 46,11193-283-7,דירה בבית קומות,5,"רביעית, חמישית",126.1,"1,010,000 ₪"
4,2000,19/12/2008,דוכיפת 5,11193-340-8,דירה בבית קומות,4,שלישית,83.53,"1,090,000 ₪"
4,2000,29/06/2000,דוכיפת 5,11193-340-8,דירה בבית קומות,4,שלישית,83.53,"1,032,000 ₪"
2,1999,16/11/2008,בת חן 54,11193-287-2,דירה בבית קומות,4,שניה,110,"880,000 ₪"
2,2000,12/10/2008,דוכיפת 4,11193-292-8,דירה בבית קומות,5,שלישית ורביעית,143.9,"1,270,000 ₪"
2,2000,06/01/2002,דוכיפת 4,11193-292-8,דירה בבית קומות,5,שלישית ורביעית,143.9,"1,320,000 ₪"
4,2002,06/10/2008,בת חן 38,11193-277-1,דירה בבית קומות,5,קרקע וראשונה,116.68,"1,275,000 ₪"
4,2002,27/12/1999,בת חן 38,11193-277-1,דירה בבית קומות,5,קרקע וראשונה,116.68,"1,172,000 ₪"
3,2002,18/09/2008,צופית 5,11193-265-1,דירה בבית קומות,5,קרקע וראשונה,115.49,"1,000,000 ₪"
3,2002,04/08/2008,דוכיפת 2,11193-291-4,דירה בבית קומות,4,ראשונה,85.08,"1,200,000 ₪"
3,1999,29/06/2008,חוחית 10,11193-322-2,דירה בבית קומות,4,ראשונה,83.66,"1,070,000 ₪"
1,2000,22/06/2008,בת חן 14,11193-309-5,דירה בבית קומות,5,קרקע ראשונה שניה,133.8,"1,200,000 ₪"
4,2000,16/06/2008,בת חן 24,11193-270-3,דירה בבית קומות,5,לא ידוע,110,"1,180,000 ₪"
1,2002,12/06/2008,צופית 6,11193-306-3,דירה בבית קומות,5,שלישית,120,"1,200,000 ₪"
6,2008,11/06/2008,בת חן 64,11193-342-7,דירה בבית קומות,3,קומה 2,89.52,"980,000 ₪"
3,1999,19/05/2008,בת חן 15,11193-314-3,דירה בבית קומות,4,ראשונה,96.58,"1,025,000 ₪"
2,1999,14/05/2008,בת חן 25,11193-325-6,דירה בבית קומות,4,שניה שלישית,116.29,"1,080,000 ₪"
4,2007,13/04/2008,דוכיפת 8,11193-294-7,דירה בבית קומות,4,שלישית,92.6,"920,000 ₪"
4,2007,08/04/2008,דוכיפת 8,11193-294-2,דירה בבית קומות,4.5,ראשונה,91.2,"880,000 ₪"
3,2003,27/03/2008,חוחית 12,11193-324-4,דירה בבית קומות,4,שניה,87.65,"1,030,000 ₪"
4,2002,24/03/2008,בת חן 38,11193-277-2,דירה בבית קומות,5,קרקע וראשונה,112.13,"1,240,000 ₪"
6,2008,21/03/2008,בת חן 64,11193-342-1,דירה בבית קומות,4,"קומה 0, קומה 1, קומה 2",93.7,"1,040,000 ₪"
4,2002,19/03/2008,דוכיפת 3,11193-339-4,דירה בבית קומות,4,שלישית,105.4,"1,130,000 ₪"
3,2002,22/01/2008,צופית 5,11193-265-6,דירה בבית קומות,4,שלישית,92.74,"1,004,000 ₪"
4,2007,27/12/2007,דוכיפת 8,11193-294-9,דירה בבית קומות,3,רביעית חמישית,90,"1,200,000 ₪"
4,2007,21/11/2007,דוכיפת 8,11193-294-6,דירה בבית קומות,5,שלישית,92.6,"961,000 ₪"
3,2000,08/11/2007,צופית 7,11193-264-8,דירה בבית קומות,3,ראשונה,63,"680,000 ₪"
4,2003,30/08/2007,בת חן 21,11193-321-5,דירה בבית קומות,3,שלישית,93.15,"918,000 ₪"
3,1999,28/08/2007,חוחית 10,11193-322-4,דירה בבית קומות,4,שניה,98.92,"1,129,000 ₪"
3,1999,15/11/1998,חוחית 10,11193-322-4,דירה בבית קומות,4,שניה,98.92,"998,000 ₪"
3,2005,25/07/2007,בת חן 50,11193-285-4,דירה בבית קומות,4,שלישית,111.5,"1,100,000 ₪"
3,2000,16/07/2007,דוכיפת 11,11193-344-1,דירה בבית קומות,4,קרקע,95.5,"1,167,000 ₪"
3,2000,30/04/2002,דוכיפת 11,11193-344-1,דירה בבית קומות,4,קרקע,95.5,"1,080,000 ₪"
4,2005,10/06/2007,חוחית 6,11193-317-1,דירה בבית קומות,4,קרקע,105.39,"1,238,000 ₪"
3,1999,10/06/2007,חוחית 10,11193-322-1,דירה בבית קומות,5,קרקע,107.61,"1,154,000 ₪"
3,1999,26/12/2004,חוחית 10,11193-322-1,דירה בבית קומות,5,קרקע,107.61,"1,320,000 ₪"
2,1999,22/04/2007,דוכיפת 16,11193-298-3,דירה בבית קומות,4,ראשונה,105,"984,000 ₪"
3,2005,15/03/2007,בת חן 50,11193-285-3,דירה בבית קומות,1,שניה,131.75,"204,000 ₪"
1,1999,19/02/2007,צופית 4,11193-308-10,דירה בבית קומות,5,שניה ושלישית,121.8,"1,200,000 ₪"
3,2002,31/01/2007,חוחית 14,11193-326-4,דירה בבית קומות,5.5,"קומה 3, קומה 4",141.4,"1,445,000 ₪"
4,2001,13/12/2006,בת חן 26,11193-271-2,דירה בבית קומות,2,קרקע,55,"713,000 ₪"
1,2000,10/12/2006,בת חן 14,11193-309-10,דירה בבית קומות,4,שלישית רביעית*,113.8,"1,078,000 ₪"
4,2002,20/11/2006,דוכיפת 3,11193-339-5,דירה בבית קומות,5,שלישית,106.6,"1,034,000 ₪"
2,1999,08/11/2006,בת חן 54,11193-287-9,דירה בבית קומות,6,שלישית,120,"1,363,000 ₪"
1,2000,02/11/2006,חוחית 3,11193-330-5,דירה בבית קומות,6,שניה ושלישית,124.33,"1,443,000 ₪"
4,2000,02/11/2006,בת חן 24,11193-270-1,דירה בבית קומות,5,לא ידוע,129,"1,186,000 ₪"
3,1999,11/09/2006,בת חן 15,11193-314-4,דירה בבית קומות,3,ראשונה,97.3,"1,054,000 ₪"
2,1999,22/05/2006,דוכיפת 16,11193-298-1,דירה בבית קומות,5,שניה,112,"986,000 ₪"
4,2005,11/04/2006,חוחית 6,11193-317-2,דירה בבית קומות,4,קרקע ראשונה,109.25,"1,324,000 ₪"
3,2000,28/03/2006,בת חן 46,11193-283-4,דירה בבית קומות,5,שניה,139.4,"1,250,000 ₪"
2,2000,16/03/2006,בת חן 22,11193-269-3,דירה בבית קומות,5,שניה+שלישית,115.83,"1,290,000 ₪"
2,2000,15/08/2001,בת חן 22,11193-269-3,דירה בבית קומות,5,שניה+שלישית,115.83,"1,166,000 ₪"
4,2005,27/02/2006,חוחית 6,11193-317-5,דירה בבית קומות,4,קרקע שניה,94.53,"1,185,000 ₪"
3,2004,13/02/2006,צופית 3,11193-266-8,דירה בבית קומות,5,רביעית וחמישית,106.42,"1,408,000 ₪"
3,2004,06/10/2005,בת חן 34,11193-275-6,דירה בבית קומות,6,שלישית רביעית,129.39,"1,263,000 ₪"
3,1999,23/09/2005,בת חן 15,11193-314-7,דירה בבית קומות,6,שלישית ורביעית,140.65,"1,466,000 ₪"
4,2007,20/09/2005,דוכיפת 8,11193-294-0,קרקע למגורים,לא ידוע,לא ידוע,986,"455,000 ₪"
3,1998,11/08/2005,בת חן 35,11193-332-2,דירה בבית קומות,5,קרקע,98.04,"1,445,000 ₪"
3,1998,23/05/1999,בת חן 35,11193-332-2,דירה בבית קומות,5,קרקע,98.04,"1,229,000 ₪"
3,2002,19/06/2005,צופית 11,11193-262-1,דירה בבית קומות,4.5,קרקע ראשונה,98.29,"1,062,000 ₪"
2,1999,10/03/2005,בת חן 25,11193-325-9,דירה בבית קומות,4,ראשונה,92.42,"1,164,000 ₪"
4,2003,08/03/2005,בת חן 21,11193-321-8,דירה בבית קומות,5,"רביעית, חמישית",139.22,"1,172,000 ₪"
1,2002,06/03/2005,צופית 6,11193-306-1,דירה בבית קומות,5,שלישית,120,"1,120,000 ₪"
3,2000,06/02/2005,בת חן 46,11193-283-3,דירה בבית קומות,4,שניה,92.63,"1,008,000 ₪"
3,2000,04/04/2000,בת חן 46,11193-283-3,דירה בבית קומות,4,שניה,92.63,"865,000 ₪"
3,2002,12/11/2004,צופית 5,11193-265-3,דירה בבית קומות,3,שניה,67.04,"773,000 ₪"
3,2000,28/10/2004,צופית 7,11193-264-2,דירה בבית קומות,4,לא ידוע,117,"1,424,000 ₪"
3,2004,17/10/2004,בת חן 34,11193-275-7,דירה בבית קומות,4,שלישית רביעית,125.51,"1,540,000 ₪"
3,2004,25/07/2004,צופית 3,11193-266-3,דירה בבית קומות,3,שניה,67.04,"777,000 ₪"
3,2004,30/06/2004,בת חן 34,11193-275-4,דירה בבית קומות,4,ראשונה,86.55,"1,011,000 ₪"
3,2000,06/06/2004,בת חן 58,11193-290-1,דירה בבית קומות,4,"קרקע, ראשונה",98,"1,110,000 ₪"
3,2003,17/02/2004,חוחית 12,11193-324-6,דירה בבית קומות,4,שלישית רביעית,116.64,"1,222,000 ₪"
4,2008,06/01/2004,דוכיפת 10,11193-295-0,קרקע למגורים,לא ידוע,לא ידוע,1126,"1,180,000 ₪"
3,2003,28/12/2003,חוחית 12,11193-324-7,דירה בבית קומות,4,שלישית רביעית,116.62,"1,279,000 ₪"
3,2002,11/12/2003,צופית 10,11193-301-8,דירה בבית קומות,3,שלישית ורביעית,90,"1,132,000 ₪"
3,2005,07/11/2003,חוחית 1,11193-331-5,דירה בבית קומות,1,שניה,96.16,"3,369,000 ₪"
3,2000,28/10/2003,בת חן 23,11193-323-7,דירה בבית קומות,4,שלישית ורביעית,123.61,"1,189,000 ₪"
