קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,1980,18/10/2020,שימקין 1,10797-149-27,דירה בבית קומות,4,רביעית,97.79,"1,375,000 ₪"
4,1980,19/08/2003,שימקין 1,10797-149-27,דירה בבית קומות,4,רביעית,97.79,"929,000 ₪"
0,0,10/09/2023,ללא כתובת,10682-11-1,קרקע למגורים,לא ידוע,לא ידוע,968,"4,500,000 ₪"
3,2023,06/09/2023,ליונל ווטסון 11,10797-54-5,קומבינציה,לא ידוע,ראשונה,87.6,"1,299,000 ₪"
3,2023,06/09/2023,ליונל ווטסון 11,10797-54-6,קומבינציה,לא ידוע,ראשונה,86.7,"1,310,000 ₪"
0,0,05/09/2023,ללא כתובת,10680-77-1,קרקע למגורים,לא ידוע,לא ידוע,1010,"2,375,000 ₪"
3,1970,08/08/2023,משה סורוקה 29,10797-70-7,דירה בבית קומות,4,שלישית,82.3,"1,618,000 ₪"
3,1970,02/08/2018,משה סורוקה 29,10797-70-7,דירה בבית קומות,4,שלישית,82.3,"1,300,000 ₪"
3,1970,17/03/2005,משה סורוקה 29,10797-70-7,דירה בבית קומות,4,שלישית,82.3,"668,000 ₪"
3,1970,26/07/2023,אברהם קריב 5,10797-20-1,דירה בבית קומות,5,"קרקע,ראשנה,שניה",125.9,"2,420,000 ₪"
3,1970,29/07/2004,אברהם קריב 5,10797-20-1,דירה בבית קומות,5,"קרקע,ראשנה,שניה",125.9,"1,086,000 ₪"
3,1980,23/07/2023,אידר 51,10797-105-1,דירה בבית קומות,4,ראשונה,87.6,"1,765,000 ₪"
3,1980,14/01/2015,אידר 51,10797-105-1,דירה בבית קומות,4,ראשונה,87.6,"1,450,000 ₪"
3,1980,01/07/2014,אידר 51,10797-105-1,דירה בבית קומות,4,ראשונה,87.6,"1,350,000 ₪"
3,1980,26/01/2007,אידר 51,10797-105-1,דירה בבית קומות,4,ראשונה,87.6,"821,000 ₪"
3,1980,29/09/2002,אידר 51,10797-105-1,דירה בבית קומות,4,ראשונה,87.6,"850,000 ₪"
3,1980,20/07/2023,ליונל ווטסון 22,10797-32-6,דירה בבית קומות,5,שניה,100.05,"2,050,000 ₪"
3,1980,05/01/2009,ליונל ווטסון 22,10797-32-6,דירה בבית קומות,5,שניה,100.05,"850,000 ₪"
2,1940,18/07/2023,אידר 37,10797-98-2,דירה בבית קומות,3,קרקע,64.6,"1,480,000 ₪"
2,1970,10/07/2023,בני ברית 14,10796-94-3,דירה בבית קומות,5,שלישית,109.16,"2,815,000 ₪"
3,1970,09/07/2023,אידר 50,10795-5-7,דירה בבית קומות,4,ראשונה,99.4,"2,250,000 ₪"
3,1970,30/01/2018,אידר 50,10795-5-7,דירה בבית קומות,4,ראשונה,99.4,"1,970,000 ₪"
3,1970,29/04/2015,אידר 50,10795-5-7,דירה בבית קומות,4,ראשונה,99.4,"1,480,000 ₪"
3,1970,03/07/2023,משה סורוקה 17,10797-64-3,דירה בבית קומות,4,ראשונה,116.36,"2,600,000 ₪"
3,1970,25/07/2010,משה סורוקה 17,10797-64-3,דירה בבית קומות,4,ראשונה,116.36,"1,500,000 ₪"
3,1970,03/07/2005,משה סורוקה 17,10797-64-3,דירה בבית קומות,4,ראשונה,116.36,"850,000 ₪"
0,0,27/06/2023,ללא כתובת,10680-82-1,קרקע למגורים,לא ידוע,לא ידוע,497,"875,000 ₪"
0,0,18/06/2023,ללא כתובת,12250-70-2,ללא תיכנון,לא ידוע,לא ידוע,80,"290,000 ₪"
21,1980,05/06/2023,היסמין 2,10796-157-154,דירה בבית קומות,5,שניה,155.75,"2,575,000 ₪"
0,0,04/06/2023,ללא כתובת,10680-41-1,ללא תיכנון,לא ידוע,לא ידוע,1530,"3,800,000 ₪"
4,1980,30/05/2023,משה סורוקה 33,10797-72-2,דירה בבית קומות,4.5,ראשונה,71.46,"1,850,000 ₪"
0,2010,14/05/2023,שימקין 13,10797-24-6,דירה בבית קומות,5,ראשונה,113.1,"2,198,000 ₪"
0,2010,17/10/2017,שימקין 13,10797-24-6,דירה בבית קומות,5,ראשונה,113.1,"2,095,000 ₪"
0,2010,16/04/2008,שימקין 13,10797-24-6,דירה בבית קומות,5,ראשונה,113.1,"1,275,000 ₪"
4,1980,11/05/2023,משה סורוקה 33,10797-72-14,דירה בבית קומות,5,שלישית,83.41,"2,350,000 ₪"
