קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
2,1950,18/01/2022,שומרון 10,11718-19-4,דירה בבית קומות,3,ראשונה,69.8,"1,000,000 ₪"
2,1960,09/01/2022,סוכות 1,11688-2-2,דירה בבית קומות,2,קרקע,34.3,"850,000 ₪"
2,1960,04/04/2012,סוכות 1,11688-2-2,דירה בבית קומות,2,קרקע,34.3,"550,000 ₪"
3,1960,28/12/2021,הנשיא 60,11687-15-17,דירה בבית קומות,4,שניה,90,"1,900,000 ₪"
3,1960,23/12/2021,חורשה 14,11689-15-2,דירה בבית קומות,4,ראשונה,77.35,"1,600,000 ₪"
3,1960,04/02/2019,חורשה 14,11689-15-2,דירה בבית קומות,4,ראשונה,77.35,"1,415,000 ₪"
3,1960,29/04/2004,חורשה 14,11689-15-2,דירה בבית קומות,4,ראשונה,77.35,"789,000 ₪"
3,1963,20/12/2021,יפה נוף 52,11687-8-1,דירה בבית קומות,4,ראשונה,84,"2,300,000 ₪"
0,0,20/12/2021,ללא כתובת,10812-21-19,משרד,לא ידוע,-,264.9,"3,350,000 ₪"
0,0,20/02/2013,ללא כתובת,10812-21-19,משרד,לא ידוע,-,264.9,"2,855,000 ₪"
2,1960,16/12/2021,הנשיא 42,11686-18-7,דירה בבית קומות,4,ראשונה,79.5,"1,585,000 ₪"
2,1960,12/06/2011,הנשיא 42,11686-18-7,דירה בבית קומות,4,ראשונה,79.5,"1,340,000 ₪"
2,1960,28/02/2011,הנשיא 42,11686-18-7,דירה בבית קומות,4,ראשונה,79.5,"1,150,000 ₪"
3,1980,16/12/2021,התשבי 29,11718-22-6,דירת גן,4,שלישית,76.3,"1,600,000 ₪"
3,1980,17/12/2019,התשבי 29,11718-22-6,דירת גן,4,שלישית,76.3,"1,450,000 ₪"
