קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
2,1985,12/01/2000,אביגדור המאירי 6,10802-106-2,לא ידוע,5,ראשונה,111.49,"1,130,000 ₪"
16,1980,06/01/2000,קאודרס 3,10804-74-38,לא ידוע,3,תשיעית,100.21,"905,000 ₪"
3,1999,29/12/1999,סטפן וייז 41,10804-64-7,לא ידוע,לא ידוע,שניה שלישית ורביעית,145.8,"1,266,000 ₪"
4,1960,19/12/1999,אדמונד פלג 42,10804-5-8,לא ידוע,3,רביעית,54.89,"521,000 ₪"
7,1970,26/10/1999,סטפן וייז 1,10804-38-27,לא ידוע,3,שניה,68.03,"617,000 ₪"
10,1980,25/10/1999,קאודרס 17,10804-52-15,לא ידוע,3,שלישית,79.75,"648,000 ₪"
16,1980,07/10/1999,קאודרס 3,10804-74-74,לא ידוע,4,שביעית,93.33,"852,000 ₪"
10,1980,22/09/1999,קאודרס 15,10804-105-17,לא ידוע,5,חמישית,109.6,"1,168,000 ₪"
7,1960,19/09/1999,אדמונד פלג 12,10804-97-13,לא ידוע,4,ראשונה ושניה,99.1,"763,000 ₪"
7,1970,01/09/1999,סטפן וייז 1,10804-38-65,לא ידוע,3,שישית,68.03,"553,000 ₪"
2,1970,15/08/1999,כל ישראל חברים 19,10803-11-25,לא ידוע,3,ראשונה,56,"276,000 ₪"
2,1950,11/08/1999,כל ישראל חברים 7,10803-12-14,לא ידוע,3,ראשונה,56,"586,000 ₪"
3,1970,23/06/1999,טשרניחובסקי 53,10804-27-1,לא ידוע,4,קרקע,81.03,"761,000 ₪"
16,1980,27/05/1999,קאודרס 3,10804-74-17,לא ידוע,3,רביעית,80.5,"760,000 ₪"
3,1960,29/04/1999,כל ישראל חברים 27,10803-18-38,לא ידוע,3,קרקע,45,"444,000 ₪"
11,1987,01/03/1999,סטפן וייז 19,10804-40-2,לא ידוע,6,ראשונה ושניה,96.7,"1,234,000 ₪"
10,1980,31/01/1999,קאודרס 17,10804-52-24,לא ידוע,4,שישית,86.96,"689,000 ₪"
2,1970,25/12/1998,כל ישראל חברים 19,10803-11-26,לא ידוע,3,ראשונה,50,"470,000 ₪"
16,1980,24/12/1998,קאודרס 3,10804-74-43,לא ידוע,2,שניה,66.67,"585,000 ₪"
2,1950,23/12/1998,אמיל זולא 14,10803-23-14,לא ידוע,2,שניה,50,"527,000 ₪"
5,1970,06/12/1998,טשרניחובסקי 57,10804-87-3,לא ידוע,4,שניה,67.1,"665,000 ₪"
2,1950,25/11/1998,אמיל זולא 36,10803-22-35,לא ידוע,2,שניה,50,"457,000 ₪"
11,1987,23/11/1998,סטפן וייז 19,10804-40-20,לא ידוע,5,שביעית,118.03,"1,361,000 ₪"
2,1950,25/09/1998,אמיל זולא 20,10803-23-34,לא ידוע,2,שניה,50,"461,000 ₪"
7,1970,08/09/1998,טשרניחובסקי 65,10804-89-33,לא ידוע,3,רביעית,60.5,"636,000 ₪"
0,0,27/08/1998,סטפן וייז 39,10804-65-2,לא ידוע,לא ידוע,לא ידוע,135,"1,270,000 ₪"
0,0,21/08/1998,סטפן וייז 39,10804-65-3,לא ידוע,לא ידוע,לא ידוע,127,"1,129,000 ₪"
0,0,16/07/1998,סטפן וייז 39,10804-65-4,לא ידוע,לא ידוע,לא ידוע,120,"1,236,000 ₪"
3,1999,14/07/1998,סטפן וייז 41,10804-64-5,לא ידוע,לא ידוע,שניה,129.16,"1,173,000 ₪"
4,1980,10/06/1998,בית לחם 99,10804-35-7,לא ידוע,4,ראשונה,116.37,"983,000 ₪"
2,1950,26/05/1998,ויקטור הוגו 4,10803-53-16,לא ידוע,3,ראשונה,58,"513,000 ₪"
5,1970,15/05/1998,טשרניחובסקי 55,10804-86-2,לא ידוע,4,ראשונה,88.79,"792,000 ₪"
2,1990,13/05/1998,סטפן וייז 25,10804-72-5,לא ידוע,4,שלישית,97.31,"990,000 ₪"
4,1960,07/02/1998,אדמונד פלג 42,10804-5-5,לא ידוע,3,שלישית,54.89,"422,000 ₪"
11,1987,28/01/1998,סטפן וייז 19,10804-40-12,לא ידוע,4,רביעית,83.84,"715,000 ₪"
3,1982,18/01/1998,קאודרס 1,10804-74-6,לא ידוע,3,שניה,80.28,"695,000 ₪"
2,1993,06/01/1998,אביגדור המאירי 28,10802-184-10,לא ידוע,5,קרקע,112,"1,104,000 ₪"
