קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
1,1949,29/07/2014,"של""ג 2",10885-23-4,דירה בבית קומות,4,ראשונה,69.56,"1,250,000 ₪"
2,1970,15/07/2014,פינסקר 57,11201-59-3,דירה בבית קומות,3,ראשונה,63.8,"325,000 ₪"
4,1970,07/07/2014,פינסקר 55,11201-226-7,דירה בבית קומות,4,שלישית,105.09,"1,065,000 ₪"
4,1970,09/08/2004,פינסקר 55,11201-226-7,דירה בבית קומות,4,שלישית,105.09,"688,000 ₪"
4,1970,22/06/2000,פינסקר 55,11201-226-7,דירה בבית קומות,4,שלישית,105.09,"605,000 ₪"
0,0,01/07/2014,ללא כתובת,11201-196-135,דירה בבית קומות,1.5,שלישית,50,"690,000 ₪"
2,1901,23/04/2014,פינסקר 38,10885-100-6,דירה בבית קומות,3,שניה,58,"880,000 ₪"
2,1901,30/08/2000,פינסקר 38,10885-100-6,דירה בבית קומות,3,שניה,58,"537,000 ₪"
0,1990,10/04/2014,ברל כצנלסון 43,11200-265-26,דירה בבית קומות,3,שלישית,50,"920,000 ₪"
0,1960,07/04/2014,ברל כצנלסון 45,11200-266-17,דירה בבית קומות,2.5,שלישית,50,"915,000 ₪"
0,1960,19/03/2014,ברל כצנלסון 45,11200-266-18,דירה בבית קומות,2.5,שניה,50,"920,000 ₪"
0,0,17/03/2014,ללא כתובת,11201-97-1,דירה בבית קומות,5,ראשונה,97,"1,100,000 ₪"
3,1993,02/03/2014,פינסקר 59,11201-57-5,דירה בבית קומות,5,שלישית+רביעית,135.85,"1,690,000 ₪"
0,1960,17/02/2014,ברל כצנלסון 45,11200-266-19,דירה בבית קומות,3,שניה,50,"890,000 ₪"
2,1965,12/02/2014,פינסקר 33,10885-104-1,דירה בבית קומות,4,קרקע,77,"1,240,000 ₪"
2,1965,24/08/2007,פינסקר 33,10885-104-1,דירה בבית קומות,4,קרקע,77,"690,000 ₪"
2,1965,31/10/2001,פינסקר 33,10885-104-1,דירה בבית קומות,4,קרקע,77,"569,000 ₪"
0,0,04/02/2014,ללא כתובת,11201-196-136,דירה בבית קומות,2,שישית,42,"700,000 ₪"
3,1960,29/01/2014,"אז""ר 15",11200-269-4,דירה בבית קומות,2,שניה,37,"650,000 ₪"
3,1995,23/01/2014,פינסקר 61,11201-56-1,דירה בבית קומות,4,ראשונה,102.01,"1,819,000 ₪"
0,0,22/01/2014,ללא כתובת,11201-196-137,דירה בבית קומות,2,שניה,43,"730,000 ₪"
2,2013,20/01/2014,גלבוע 44,11201-84-2,דירה בבית קומות,3,קרקע,55,"1,165,000 ₪"
2,2013,19/11/2009,גלבוע 44,11201-84-2,דירה בבית קומות,3,קרקע,55,"1,250,000 ₪"
2,2013,19/01/2014,גלבוע 44,11201-84-8,דירה,3,לא ידוע,63,"1,450,000 ₪"
2,2013,19/01/2014,גלבוע 44,11201-84-7,דירה,3,לא ידוע,62,"1,165,000 ₪"
3,1960,26/12/2013,"אד""ם הכהן 5",11201-192-4,דירה בבית קומות,3,שניה,85,"800,000 ₪"
0,0,25/12/2013,ללא כתובת,11201-196-95,דירה,1,לא ידוע,71,"1,138,000 ₪"
2,1970,25/12/2013,פינסקר 57,11201-59-5,דירה בבית קומות,3,שניה,65,"500,000 ₪"
1,1950,22/12/2013,גלבוע 39,11201-19-1,דירה בבית קומות,5,ראשונה,160,"2,000,000 ₪"
3,1960,15/12/2013,פינסקר 31,10885-105-6,דירה בבית קומות,3,ראשונה,88,"1,025,000 ₪"
3,1960,06/12/2013,"אז""ר 15",11200-269-8,דירה בבית קומות,2,ראשונה,37,"640,000 ₪"
3,1960,29/11/2013,גלבוע 14,10885-84-3,דירה בבית קומות,5,שלישית,103.49,"1,560,000 ₪"
1,1950,30/10/2013,ברל כצנלסון 12,10885-2-2,דירה בבית קומות,6,שניה,173,"2,150,000 ₪"
0,0,29/10/2013,ללא כתובת,11201-196-94,דירה,1,לא ידוע,21,"450,000 ₪"
0,0,29/10/2013,ללא כתובת,11201-198-1,דירה בבית קומות,1,שניה,25,"450,000 ₪"
1,1940,28/10/2013,שמחה בן ציון 7,10885-14-1,דירה בבית קומות,4,ראשונה,90,"1,100,000 ₪"
0,0,23/10/2013,ללא כתובת,11201-196-139,דירה בבית קומות,2,ראשונה,43,"719,000 ₪"
0,1960,16/10/2013,ברל כצנלסון 43,11200-265-28,דירה בבית קומות,2,ראשונה,50,"126,000 ₪"
6,2023,29/09/2013,"אד""ם הכהן 12",11201-54-0,קומבינציה,לא ידוע,לא ידוע,497,"936,000 ₪"
3,1950,18/09/2013,גלבוע 17,10885-77-5,דירה בבית קומות,2.5,שניה,80,"915,000 ₪"
1,1950,30/08/2013,טרומפלדור 50,11200-242-1,בניני ציבור,לא ידוע,ראשונה,70,"3,209,000 ₪"
3,1950,29/08/2013,"אז""ר 3",11200-277-13,דירה בבית קומות,2.5,ראשונה,49.5,"800,000 ₪"
2,2013,20/08/2013,גלבוע 44,11201-84-4,דירה בבית קומות,3,ראשונה,70.5,"1,135,000 ₪"
2,1960,16/08/2013,גלבוע 26,11201-12-4,דירה בבית קומות,6,שניה,86.95,"1,800,000 ₪"
3,1960,11/08/2013,"אז""ר 15",11200-269-18,דירה בבית קומות,2.5,שלישית,37,"655,000 ₪"
3,1960,27/09/2012,"אז""ר 15",11200-269-18,דירה בבית קומות,2.5,שלישית,37,"535,000 ₪"
3,1960,07/10/2003,"אז""ר 15",11200-269-18,דירה בבית קומות,2.5,שלישית,37,"354,000 ₪"
3,1960,15/05/1998,"אז""ר 15",11200-269-18,דירה בבית קומות,2.5,שלישית,37,"341,000 ₪"
1,1970,08/08/2013,פיארברג 15,10885-6-5,דירה בבית קומות,3,קרקע,75.7,"1,269,000 ₪"
0,0,08/08/2013,טרומפלדור 52,11200-241-1,קרקע למגורים,לא ידוע,לא ידוע,448,"1,081,000 ₪"
2,1950,30/07/2013,"אד""ם הכהן 11",11201-200-1,דירה בבית קומות,3,קרקע,56.75,"785,000 ₪"
2,1991,28/07/2013,גלבוע 55,11201-68-6,דירה בבית קומות,3,שניה,73.15,"350,000 ₪"
0,0,18/07/2013,ללא כתובת,11201-196-93,דירה בבית קומות,2,שניה,32,"675,000 ₪"
