קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
10,1980,17/10/2019,ראול ולנברג 9,10794-138-18,דירה בבית קומות,4,חמישית,92.81,"1,425,000 ₪"
2,2000,11/12/2023,גיבורי גטו ורשה 6,10792-202-1,דירה בבית קומות,3,קרקע וראשונה,65.36,"1,450,000 ₪"
3,1990,30/10/2023,אלברט שוויצר 33,10793-55-9,דירה בבית קומות,6,שניה ושלישית,123.56,"2,750,000 ₪"
2,1990,17/10/2023,ראול ולנברג 22,10794-136-2,דירה בבית קומות,4,קרקע וראשונה,107.63,"1,900,000 ₪"
3,1960,27/09/2023,פרויד 22,10785-67-14,דירה בבית קומות,5,שביעית,102,"2,800,000 ₪"
3,1960,19/09/2023,פרויד 22,10785-67-1,קומבינציה,לא ידוע,ראשונה,89.4,"13,409,000 ₪"
3,1960,22/06/2023,פרויד 22,10785-67-1,קומבינציה,לא ידוע,ראשונה,89.4,"2,760,000 ₪"
1,1990,12/09/2023,מארק שאגאל 10,10794-96-11,דירה בבית קומות,5,קרקע ראשונה,112.04,"2,240,000 ₪"
1,1987,22/08/2023,ראול ולנברג 21,10792-200-2,דירה בבית קומות,6,ראשונה,140,"3,150,000 ₪"
3,1960,20/07/2023,פרויד 22,10785-67-15,דירה בבית קומות,4,שישית,85,"2,175,000 ₪"
4,1970,11/07/2023,פרויד 34,10785-42-3,דירה בבית קומות,4,ראשונה,81.1,"2,060,000 ₪"
4,1970,16/03/2005,פרויד 34,10785-42-3,דירה בבית קומות,4,ראשונה,81.1,"715,000 ₪"
1,1988,03/07/2023,גאולי תימן 5,10794-139-10,דירה בבית קומות,6,שלישית ורביעית,168.83,"3,200,000 ₪"
1,1960,14/06/2023,פרץ ברנשטיין 5,10794-99-1,דירה בבית קומות,5,שניה,120,"2,170,000 ₪"
3,1960,12/06/2023,פרויד 22,10785-67-10,דירה בבית קומות,4,שניה,92.9,"2,010,000 ₪"
3,1960,12/06/2023,פרויד 22,10785-67-16,דירה בבית קומות,4,חמישית,84,"2,090,000 ₪"
13,1980,09/05/2023,פרויד 44,10794-178-49,דירה בבית קומות,4,קומה 4,85.2,"1,675,000 ₪"
0,0,04/05/2023,ללא כתובת,10682-7-3,קרקע למגורים,לא ידוע,לא ידוע,1005,"3,520,000 ₪"
