קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,1960,08/11/1999,צבר 9,11192-246-16,דירה בבית קומות,3.5,רביעית,77,"677,000 ₪"
22,1970,24/12/2009,אורן 23,11192-345-114,דירה בבית קומות,3,עשרים,88.76,"850,000 ₪"
4,1980,23/12/2009,שקמה 4,11192-249-13,דירה בבית קומות,3,רביעית,77,"450,000 ₪"
15,1960,20/12/2009,הפרחים 1,11192-274-72,דירה בבית קומות,3,שלוש עשרה,54,"553,000 ₪"
15,1960,16/09/2000,הפרחים 1,11192-274-72,דירה בבית קומות,3,שלוש עשרה,54,"484,000 ₪"
3,1992,08/12/2009,הנטקה 17,10782-69-12,דירה בבית קומות,4,שלישית רביעית,113.75,"1,200,000 ₪"
4,1960,01/12/2009,צבר 9,11192-246-13,דירה בבית קומות,4,רביעית,77,"630,000 ₪"
3,1982,20/10/2009,"זלמן שז""ר 16",11192-161-5,דירה בבית קומות,4,שניה,93,"1,235,000 ₪"
4,1960,15/10/2009,אורן 14,11192-266-13,דירה בבית קומות,3.5,שלישית,58,"700,000 ₪"
4,1960,14/12/2006,אורן 14,11192-266-13,דירה בבית קומות,3.5,שלישית,58,"456,000 ₪"
4,1960,05/01/2001,אורן 14,11192-266-13,דירה בבית קומות,3.5,שלישית,58,"552,000 ₪"
5,1960,07/10/2009,אורן 7,11192-244-26,דירה בבית קומות,2.5,מרתף,38,"450,000 ₪"
4,1960,30/09/2009,צבר 9,11192-246-5,דירה בבית קומות,3,שניה,77,"640,000 ₪"
4,1960,18/06/2007,צבר 9,11192-246-5,דירה בבית קומות,3,שניה,77,"155,000 ₪"
4,1960,22/09/2009,אורן 20,11192-265-6,דירה בבית קומות,3,ראשונה,58,"650,000 ₪"
4,1960,29/12/2002,אורן 20,11192-265-6,דירה בבית קומות,3,ראשונה,58,"603,000 ₪"
4,1985,11/09/2009,הצוללת דקר 3,11192-177-4,דירה בבית קומות,4,"קומה 2, קומה 3",120.5,"940,000 ₪"
22,1970,06/09/2009,אורן 23,11192-345-86,דירה בבית קומות,4,חמש עשרה,107.22,"650,000 ₪"
22,1970,19/01/1999,אורן 23,11192-345-86,דירה בבית קומות,4,חמש עשרה,107.22,"939,000 ₪"
13,1970,01/09/2009,הפרחים 9,11192-271-32,דירה בבית קומות,3,חמישית,61.21,"220,000 ₪"
14,1970,27/08/2009,הפרחים 3,11192-273-74,דירה בבית קומות,3,שלוש עשרה,51,"562,000 ₪"
14,1970,06/08/2007,הפרחים 3,11192-273-74,דירה בבית קומות,3,שלוש עשרה,51,"408,000 ₪"
1,1986,20/08/2009,"זלמן שז""ר 1",11192-143-4,דירה בבית קומות,5,ראשונה שניה,153.7,"1,720,000 ₪"
16,1970,13/08/2009,אורן 29,11192-316-56,דירה בבית קומות,3,אחת עשרה,62.25,"75,000 ₪"
4,1980,13/08/2009,הצוללת דקר 19,11192-169-3,דירה בבית קומות,5,שניה שלישית רביעית,94.2,"800,000 ₪"
12,1970,02/08/2009,אורן 31,11192-317-77,דירה בבית קומות,2,שלוש עשרה,45,"430,000 ₪"
12,1970,01/09/2008,אורן 31,11192-317-77,דירה בבית קומות,2,שלוש עשרה,45,"325,000 ₪"
0,1986,23/07/2009,"זלמן שז""ר 15",11192-150-6,דירה בבית קומות,5,"מרתף,קרקע וראשונה",159.63,"1,510,000 ₪"
5,1998,21/07/2009,הצוללת דקר 10,11192-370-1,דירה בבית קומות,4,קרקע,82.5,"1,100,000 ₪"
5,1998,10/03/2004,הצוללת דקר 10,11192-370-1,דירה בבית קומות,4,קרקע,82.5,"1,033,000 ₪"
13,1970,16/07/2009,הפרחים 9,11192-271-36,דירה בבית קומות,3,שישית,57.5,"590,000 ₪"
13,1970,01/05/2006,הפרחים 9,11192-271-36,דירה בבית קומות,3,שישית,57.5,"405,000 ₪"
3,1994,16/07/2009,"זלמן שז""ר 19",11192-152-6,דירה בבית קומות,4,שניה,93.28,"969,000 ₪"
3,1994,19/04/2000,"זלמן שז""ר 19",11192-152-6,דירה בבית קומות,4,שניה,93.28,"998,000 ₪"
3,1970,16/07/2009,אורן 25,11192-334-11,משרד,לא ידוע,קרקע,27.6,"90,000 ₪"
6,1960,15/07/2009,אורן 13,11192-241-1,דירה בבית קומות,5,קרקע,83,"810,000 ₪"
6,1960,22/10/1998,אורן 13,11192-241-1,דירה בבית קומות,5,קרקע,83,"725,000 ₪"
13,1970,05/07/2009,הפרחים 11,11192-270-71,דירה בבית קומות,4,שלוש עשרה,81.75,"700,000 ₪"
1,1990,02/07/2009,הצוללת דקר 7,11192-175-1,דירה בבית קומות,5,"מרתף,קרקע,ראשונה",147.91,"1,650,000 ₪"
4,1960,16/06/2009,אורן 20,11192-265-12,דירה בבית קומות,3.5,שניה,58,"540,000 ₪"
4,1960,07/04/2004,אורן 20,11192-265-12,דירה בבית קומות,3.5,שניה,58,"542,000 ₪"
22,1970,08/06/2009,אורן 23,11192-345-25,דירה בבית קומות,3,חמישית,88.76,"640,000 ₪"
7,1970,07/06/2009,הנטקה 43,11192-269-26,דירה בבית קומות,4,שביעית,102.33,"795,000 ₪"
7,1996,31/05/2009,אורן 44,11192-107-14,דירה בבית קומות,6,חמישית שישית ושביעית,142,"1,049,000 ₪"
7,1996,18/10/1998,אורן 44,11192-107-14,דירה בבית קומות,6,חמישית שישית ושביעית,142,"1,000,000 ₪"
4,1980,27/05/2009,הצוללת דקר 19,11192-169-1,דירה בבית קומות,4,ראשונה שניה,90.67,"930,000 ₪"
4,1980,20/05/2009,שקמה 4,11192-249-15,דירה בבית קומות,3,רביעית,63,"410,000 ₪"
4,1980,21/08/2008,שקמה 4,11192-249-15,דירה בבית קומות,3,רביעית,63,"330,000 ₪"
4,1960,19/05/2009,אורן 14,11192-266-23,דירה בבית קומות,3,רביעית,58,"535,000 ₪"
4,1960,04/06/2004,אורן 14,11192-266-23,דירה בבית קומות,3,רביעית,58,"440,000 ₪"
6,1960,11/05/2009,אורן 13,11192-241-2,דירה בבית קומות,4,קרקע,70,"700,000 ₪"
6,1960,06/01/1999,אורן 13,11192-241-2,דירה בבית קומות,4,קרקע,70,"679,000 ₪"
3,1980,04/05/2009,הצוללת דקר 15,11192-171-6,דירה בבית קומות,6.5,חמישית ושישית,136.89,"1,190,000 ₪"
4,1965,01/04/2009,אורן 38,11192-260-13,דירה בבית קומות,4,רביעית,88.4,"640,000 ₪"
3,1983,30/03/2009,מרטין בובר 20,11192-194-4,דירה בבית קומות,4.5,שלישית,141.72,"1,100,000 ₪"
1,1980,23/03/2009,"זלמן שז""ר 3",11192-144-3,דירה בבית קומות,6,קרקע ראשונה ושניה,165.46,"1,650,000 ₪"
4,1960,26/02/2009,שקמה 6,11192-250-12,דירה בבית קומות,3,שלישית,77,"510,000 ₪"
4,1960,28/01/2008,שקמה 6,11192-250-12,דירה בבית קומות,3,שלישית,77,"370,000 ₪"
0,1983,11/02/2009,"זלמן שז""ר 10",11192-164-5,דירה בבית קומות,5,קרקע ראשונה שניה,130.5,"1,187,000 ₪"
16,1970,01/02/2009,אורן 29,11192-316-6,דירה בבית קומות,3,שלישית,62.25,"465,000 ₪"
16,1970,31/07/2008,אורן 29,11192-316-6,דירה בבית קומות,3,שלישית,62.25,"360,000 ₪"
6,1960,11/01/2009,אורן 13,11192-241-9,דירה בבית קומות,5,רביעית,83,"700,000 ₪"
6,1960,07/11/2007,אורן 13,11192-241-9,דירה בבית קומות,5,רביעית,83,"545,000 ₪"
12,1970,26/11/2008,אורן 31,11192-317-82,דירה בבית קומות,3,קרקע 1 ב',59.25,"402,000 ₪"
13,1960,17/11/2008,אורן 35,11192-319-13,דירה בבית קומות,3,שלישית,56.6,"450,000 ₪"
13,1960,12/08/2001,אורן 35,11192-319-13,דירה בבית קומות,3,שלישית,56.6,"466,000 ₪"
4,1960,13/11/2008,אורן 28,11192-263-4,דירה בבית קומות,4,ראשונה,88.4,"604,000 ₪"
4,1960,27/06/2000,אורן 28,11192-263-4,דירה בבית קומות,4,ראשונה,88.4,"755,000 ₪"
22,1970,11/11/2008,אורן 23,11192-345-63,דירה בבית קומות,3,אחת עשרה,88.76,"670,000 ₪"
22,1970,18/09/1999,אורן 23,11192-345-63,דירה בבית קומות,3,אחת עשרה,88.76,"869,000 ₪"
7,1970,28/09/2008,הנטקה 41,11192-268-25,דירה בבית קומות,4,שביעית,102.33,"740,000 ₪"
7,1970,11/03/1998,הנטקה 41,11192-268-25,דירה בבית קומות,4,שביעית,102.33,"728,000 ₪"
3,1996,17/09/2008,מרטין בובר 17,11192-330-3,דירה בבית קומות,4,ראשונה,88,"975,000 ₪"
12,1970,14/09/2008,אורן 31,11192-317-51,דירה בבית קומות,3,שמינית,59.25,"540,000 ₪"
13,1970,08/09/2008,הפרחים 9,11192-271-57,דירה בבית קומות,3,עשירית,59.23,"500,000 ₪"
4,1960,26/08/2008,אורן 14,11192-266-19,דירה בבית קומות,3,רביעית,58,"390,000 ₪"
1,1985,26/08/2008,"זלמן שז""ר 5",11192-145-4,דירה בבית קומות,5,שניה שלישית,131.25,"1,079,000 ₪"
4,1965,20/08/2008,אורן 38,11192-260-8,דירה בבית קומות,4,שניה,88.4,"550,000 ₪"
4,1980,30/07/2008,הצוללת דקר 19,11192-169-2,דירה בבית קומות,5,ראשונה שניה שלישית,104.2,"880,000 ₪"
10,1980,25/07/2008,מרטין בובר 22,11192-195-5,דירה בבית קומות,5,שלישית רביעית,95.5,"770,000 ₪"
16,1970,22/07/2008,אורן 29,11192-316-43,דירה בבית קומות,3,תשיעית,59.75,"390,000 ₪"
4,1983,08/07/2008,"זלמן שז""ר 20",11192-159-3,דירה בבית קומות,5,ראשונה,123.8,"1,220,000 ₪"
4,1960,08/07/2008,שקמה 6,11192-250-14,דירה בבית קומות,3.5,רביעית,63,"384,000 ₪"
