קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר
4,1970,16/06/2020,הרותם 15,10744-46-95,דירה בבית קומות,3,רביעית,60.9,"1,085,000 ₪"
4,1970,13/05/2019,הרותם 15,10744-46-95,דירה בבית קומות,3,רביעית,60.9,"865,000 ₪"
4,1970,04/07/2023,שמואל בן צור 6,10744-54-5,דירה בבית קומות,2,שניה,44.4,"66,000 ₪"
4,1970,21/06/2023,החיננית 9,10744-42-9,דירה בבית קומות,2,קרקע,44.4,"203,000 ₪"
4,1970,20/06/2023,ברוך כהן 3,10749-53-23,דירה בבית קומות,3,שניה,62.5,"220,000 ₪"
4,1970,29/05/2023,הרותם 15,10744-46-52,דירה בבית קומות,2.5,ראשונה,60.9,"1,390,000 ₪"
4,1970,04/01/2015,הרותם 15,10744-46-52,דירה בבית קומות,2.5,ראשונה,60.9,"780,000 ₪"
4,1970,08/09/2010,הרותם 15,10744-46-52,דירה בבית קומות,2.5,ראשונה,60.9,"650,000 ₪"
4,1970,07/05/2010,הרותם 15,10744-46-52,דירה בבית קומות,2.5,ראשונה,60.9,"448,000 ₪"
5,1970,19/05/2023,סעדיה פז 39,10744-48-61,דירה בבית קומות,4,חמישית,80.3,"1,210,000 ₪"
5,1970,13/07/2020,סעדיה פז 39,10744-48-61,דירה בבית קומות,4,חמישית,80.3,"960,000 ₪"
4,1970,07/05/2023,הרותם 53,10749-57-31,דירה בבית קומות,2,שלישית,44.4,"194,000 ₪"
9,1990,02/05/2023,החיננית 2,10744-58-95,דירה בבית קומות,3,חמישית,62.3,"1,000,000 ₪"
4,1970,24/04/2023,פז סעדיה 55,10749-59-1,דירה בבית קומות,4,ראשונה,74.2,"700,000 ₪"
4,1970,04/04/2023,פז סעדיה 22,10744-47-1,דירה בבית קומות,3,ראשונה,64.5,"1,280,000 ₪"
4,1970,15/11/2019,פז סעדיה 22,10744-47-1,דירה בבית קומות,3,ראשונה,64.5,"850,000 ₪"
4,1970,21/07/2015,פז סעדיה 22,10744-47-1,דירה בבית קומות,3,ראשונה,64.5,"765,000 ₪"
4,1970,02/04/2023,סעדיה פז 31,10744-49-3,דירה בבית קומות,3,ראשונה,66.8,"464,000 ₪"
4,1970,13/03/2023,סעדיה פז 24,10744-43-55,דירה בבית קומות,3,שלישית,65.4,"800,000 ₪"
4,1970,25/09/2017,סעדיה פז 24,10744-43-55,דירה בבית קומות,3,שלישית,65.4,"675,000 ₪"
4,1970,21/02/2023,סעדיה פז 26,10744-43-65,דירה בבית קומות,4,שניה,80.3,"396,000 ₪"
4,1970,15/02/2023,הרותם 7,10744-54-40,דירה בבית קומות,3,רביעית,56.7,"1,440,000 ₪"
4,1970,26/07/2018,הרותם 7,10744-54-40,דירה בבית קומות,3,רביעית,56.7,"900,000 ₪"
4,1970,12/02/2023,פז סעדיה 20,10744-47-27,דירה בבית קומות,4,רביעית,80.3,"1,285,000 ₪"
4,1970,12/02/2023,הרותם 43,10749-92-38,דירה בבית קומות,4,שלישית,81.7,"1,320,000 ₪"
14,1970,02/02/2023,הרב אנקואה רפאל 18,10744-56-40,דירה בבית קומות,4,עשירית,79.7,"1,328,200 ₪"
4,1970,02/02/2023,הרותם 19,10744-46-27,דירה בבית קומות,3,שלישית,60.9,"1,360,000 ₪"
4,1970,29/06/2014,הרותם 19,10744-46-27,דירה בבית קומות,3,שלישית,60.9,"810,000 ₪"
4,1970,27/01/2008,הרותם 19,10744-46-27,דירה בבית קומות,3,שלישית,60.9,"245,000 ₪"
14,1970,26/01/2023,"אצ""ל 15",10749-55-48,דירה בבית קומות,4,שנים עשר,74.2,"400,000 ₪"
14,1970,25/01/2023,"אצ""ל 15",10749-55-2,דירה בבית קומות,4,ראשונה,74.2,"1,370,000 ₪"
14,1970,06/07/2021,"אצ""ל 15",10749-55-2,דירה בבית קומות,4,ראשונה,74.2,"1,100,000 ₪"
9,1990,22/01/2023,החיננית 4,10744-58-43,דירה בבית קומות,3,ראשונה,62.3,"341,000 ₪"
8,1978,27/12/2022,פז סעדיה 10,10744-51-44,דירה בבית קומות,2,שלישית,47.2,"960,000 ₪"
8,1978,19/09/2019,פז סעדיה 10,10744-51-44,דירה בבית קומות,2,שלישית,47.2,"770,000 ₪"
8,1978,30/01/2017,פז סעדיה 10,10744-51-44,דירה בבית קומות,2,שלישית,47.2,"624,000 ₪"
14,1980,25/12/2022,הרותם 5,10744-55-30,דירה בבית קומות,4,שמינית,79.7,"1,500,000 ₪"
14,1980,27/11/2020,הרותם 5,10744-55-30,דירה בבית קומות,4,שמינית,79.7,"1,350,000 ₪"
14,1970,24/11/2022,סעדיה פז 40,10749-58-39,דירה בבית קומות,4,עשירית,77.2,"1,360,000 ₪"
4,1970,20/11/2022,"אצ""ל 17",10749-54-27,דירה בבית קומות,3,שלישית,60.9,"1,050,000 ₪"
4,1970,17/09/2017,"אצ""ל 17",10749-54-27,דירה בבית קומות,3,שלישית,60.9,"780,000 ₪"
4,1970,11/03/2008,"אצ""ל 17",10749-54-27,דירה בבית קומות,3,שלישית,60.9,"270,000 ₪"
4,1970,25/10/2022,פז סעדיה 22,10744-47-11,דירה בבית קומות,4,שלישית,80.3,"1,290,000 ₪"
4,1970,25/10/2022,הרותם 21,10744-99-79,דירה בבית קומות,2,שלישית,44.4,"474,000 ₪"
4,1970,28/09/2022,הרותם 15,10744-46-78,דירה בבית קומות,3,רביעית,62.5,"1,390,000 ₪"
4,1970,07/09/2022,סעדיה פז 22,10744-47-29,דירה בבית קומות,3,ראשונה,64.5,"990,000 ₪"
14,1970,01/09/2022,סעדיה פז 40,10749-58-34,דירה בבית קומות,4,תשיעית,74.2,"1,260,000 ₪"
4,1960,24/08/2022,הלבנה 11,10749-92-41,דירה בבית קומות,2,קרקע,44.4,"1,070,000 ₪"
4,1970,10/08/2022,שמואל בן צור 6,10744-54-16,דירה בבית קומות,3,רביעית,56.7,"433,000 ₪"
4,1970,11/08/2019,שמואל בן צור 6,10744-54-16,דירה בבית קומות,3,רביעית,56.7,"216,000 ₪"
15,1998,08/08/2022,שמואל שלוסברג 1,10744-58-199,דירה בבית קומות,4,חמש-עשרה,86.1,"1,600,000 ₪"
15,1998,25/07/2022,שמואל שלוסברג 1,10744-58-155,דירת גן,4,שמינית,86.1,"1,340,000 ₪"
9,1990,21/07/2022,החיננית 4,10744-58-62,דירה בבית קומות,4,שישית,79.3,"1,225,000 ₪"
8,1970,20/07/2022,סעדיה פז 34,10744-44-5,דירה בבית קומות,3,שניה,63.7,"890,000 ₪"
4,1970,19/07/2022,ברוך כהן 3,10749-53-3,דירה בבית קומות,3,ראשונה,60.9,"1,180,000 ₪"
4,1970,28/11/2008,ברוך כהן 3,10749-53-3,דירה בבית קומות,3,ראשונה,60.9,"350,000 ₪"
4,1970,16/06/2022,סעדיה פז 23,10744-53-6,דירה בבית קומות,4,שלישית,73.5,"1,370,000 ₪"
14,1970,16/06/2022,הרותם 3,10744-57-15,דירה בבית קומות,4,רביעית,79.7,"1,500,000 ₪"
4,1970,12/06/2022,סעדיה פז 26,10744-43-48,דירה בבית קומות,3,שלישית,64.5,"1,005,000 ₪"
4,1970,03/06/2022,הרב רפאל אנקואה 44,10749-53-41,דירה בבית קומות,3,שלישית,62.5,"1,290,000 ₪"
14,1980,15/05/2022,הרותם 5,10744-55-16,דירה בבית קומות,4,רביעית,78.5,"1,380,000 ₪"
4,1970,17/04/2022,האשחר 8,10744-45-12,דירה בבית קומות,3,שניה,56.7,"1,050,000 ₪"
4,1970,14/04/2022,הרותם 19,10744-46-30,דירה בבית קומות,3,רביעית,62.5,"1,400,000 ₪"
14,1970,08/04/2022,הרותם 3,10744-57-10,דירה בבית קומות,4,שלישית,79.7,"1,425,000 ₪"
14,1970,07/04/2022,"אצ""ל 15",10749-55-37,דירה בבית קומות,4,עשירית,77.3,"1,450,000 ₪"
14,1970,23/02/2009,"אצ""ל 15",10749-55-37,דירה בבית קומות,4,עשירית,77.3,"535,000 ₪"
4,1970,05/04/2022,ברוך כהן 8,10749-61-36,דירה בבית קומות,4,שלישית,82.4,"1,370,000 ₪"
4,1970,15/11/2020,ברוך כהן 8,10749-61-36,דירה בבית קומות,4,שלישית,82.4,"930,000 ₪"
4,1970,12/02/2012,ברוך כהן 8,10749-61-36,דירה בבית קומות,4,שלישית,82.4,"650,000 ₪"
4,1970,04/04/2022,כהן ברוך 5,10749-60-30,דירה בבית קומות,3,רביעית,60.9,"1,000,000 ₪"
4,1970,09/11/2012,כהן ברוך 5,10749-60-30,דירה בבית קומות,3,רביעית,60.9,"500,000 ₪"
4,1970,01/09/2008,כהן ברוך 5,10749-60-30,דירה בבית קומות,3,רביעית,60.9,"250,000 ₪"
4,1960,22/03/2022,הלבנה 11,10749-92-42,דירה בבית קומות,4,ראשונה,84.7,"900,000 ₪"
4,1980,15/03/2022,ברוך כהן 16,10749-61-67,דירה בבית קומות,2,שלישית,44.4,"890,000 ₪"
4,1980,12/05/2011,ברוך כהן 16,10749-61-67,דירה בבית קומות,2,שלישית,44.4,"250,000 ₪"
14,1970,25/02/2022,"אצ""ל 13",10749-56-2,דירה בבית קומות,4,ראשונה,74.2,"1,230,000 ₪"
14,1970,09/02/2022,סעדיה פז 40,10749-58-47,דירה בבית קומות,4,שתים עשרה,77.2,"1,340,000 ₪"
14,1970,06/02/2022,"אצ""ל 15",10749-55-45,דירה בבית קומות,4,שנים עשר,77.3,"1,150,000 ₪"
14,1970,02/02/2022,הרב אנקואה רפאל 18,10744-56-25,דירה בבית קומות,4,שביעית,79.7,"1,300,000 ₪"
14,1970,05/09/2005,הרב אנקואה רפאל 18,10744-56-25,דירה בבית קומות,4,שביעית,79.7,"626,000 ₪"
4,1970,01/02/2022,הרותם 15,10744-46-56,דירה בבית קומות,3,שניה,60.9,"1,200,000 ₪"
4,1970,08/04/2018,הרותם 15,10744-46-56,דירה בבית קומות,3,שניה,60.9,"818,000 ₪"
4,1970,12/01/2022,ברוך כהן 8,10749-61-53,דירה בבית קומות,2,שלישית,44.4,"650,000 ₪"
4,1970,15/04/2013,ברוך כהן 8,10749-61-53,דירה בבית קומות,2,שלישית,44.4,"435,000 ₪"
4,1970,11/09/2012,ברוך כהן 8,10749-61-53,דירה בבית קומות,2,שלישית,44.4,"299,000 ₪"
4,1970,18/07/2012,ברוך כהן 8,10749-61-53,דירה בבית קומות,2,שלישית,44.4,"290,000 ₪"
8,1978,11/01/2022,סעדיה פז 47,10744-48-28,דירה בבית קומות,2,שניה,47.2,"378,000 ₪"
4,1970,09/01/2022,הרותם 45,10749-92-11,דירה בבית קומות,2,ראשונה,44.4,"509,000 ₪"
